SOURCE	TARGET
بعض	بعض
تشجيعات	التشجيعات
من	من
بعض	بعض
أخوة	الإخوة
	.

كلية	كلية
التربية	التربية
وفي	. في
مستقبل	المستقبل
سأعمل	سأعمل
معلم	معلما
في	في
المدرسة	المدرسة
ل	
،	،
	في
ها	هذا
هذه تخصص	التخصص
يستطيع	أستطيع
لدعوة	الدعوة
الدين	لدين
الإسلام	الإسلام
في	في
بلدي	بلدي
.	؛
وكان	لأن
بلدي	بلدي
ليس	ليست
دول	دولة
الإسلام	إسلامية
وساريد	وأريد
عن بلدي	لبلدي
	أن
نعرف	تعرف
أي	
الدين	الدين
الإسلام	الإسلامي
صحيحا	صحيحا
.	.
هدف	هدفي
	هو
	:
أريد	أريد
	أن
	أكون
معلم لأن	معلما كي
تستطيع	أستطيع
عن	
تربية	تربية
أخلاق	أخلاق
شخصا	الناس
ونطي	وإعطاءهم
	علما
عن	عن
علما دينا	الدين
	،
لهم	فهم
لا	لا
يعرفون	يعرفون
هذا	هذا
الطريق	الطريق
.	.
أفكر	أفكر
	أن
أختار	أختار
هذا	هذا
الاتخصص	التخصص
ل ، مهم	لأهمية
لتغير	التغير
ههذ	بهذه
بيئة	البيئة
	،
أو	أو
مشاركة	المشاركة
في	في
	إخراج
قريتي	قريتي
	من
لظلمات	الظلمات
على	إلى
النور	النور
	،
يعني	يعني
في	
يوجد	يوجد
هذا	هنا
معاصي	معاصي
وأريد	وأريد
	أن
غير	أغير
من شر	الشر
على	إلى
خير	خير
أن	إن
شاء	شاء
الله	الله
.	.
وهنا	وهنا
يوجد	يوجد
	بعض
زملائي	زملائي
	في
مثل	مثل
هذا	هذا
تخصص	التخصص
	،
وفي	وفي
مستقبل	المستقبل
أريد	أريد
أن	أن
يجمع	يجتمع
	كل
طلاب	طلاب
كل تخصص	التخصص
ثم	ثم
مشاورة	المشاورة
وتعاون	والتعاون
لعمل	لعمل
واحد	واحد
	،
أي	أي
	عن
طريق	طريق
تبادل مشاركة	المشاركة
في	في
بلدي	بلدي
من شر	واستبدال الشر
إلى خير	بالخير
	،
ونريد	وأريد
	أن
يعلم	أعلم
الدين	الدين
الإسلام	الإسلامي
للإخوان	للإخوان
في	في
قريتي	قريتي
أيضا	أيضا
.	.
وهذا	وبهذا
تخصص	التخصص
تستطيع	أستطيع
أن	أن
يساعد	أساعد
شخص	شخصا
بحول	بحول
	الله
	،
من	من
	شخص
لا	لا
يعرف	يعرف
الإسلام	الإسلام
على	إلى
	شخص
يعرف	يعرف
الإسلام	الإسلام
	،
هذا	هذا
هدف لنا	هدفنا
لدعوة	للدعوة
في	في
بلدي	بلدي
.	.
وأخيرا	وأخيرا
نريد	نريد
في بلدي	لبلدي
نعرف أي	معرفة
الدين	الدين
الحق	الحق
مثل	مثل
نعرف	معرفة
تاريخ	تاريخ
إسلام	الإسلام
وتغيير	والتغيير
	،
ونفهم	وفهم
عقيدة	العقيدة
صحيحة	الصحيحة
،	،
معنى	ومعنى
القرآن	القرآن
،	،
فقه	والفقه
وغيرهم	وغيرهم
.	.
أن	إن
شاء	شاء
الله	الله
.	.

أختار	أختار
أن	أن
أكون	أكون
داعية	داعية
لله	لله
	.
سافرت	سافرت
وآتيت	وأتيت
هنا	هنا
لآجل	لأجل
الدراسة	الدراسة
والعلم	والعلم
.	،
وهذا	وهذا
العلم	العلم
الذي	الذي
أقصده	أقصده
هو	هو
العلم	العلم
الدينية	الديني
.	؛
لأنني	لأنني
أريد	أريد
أن	أن
أكون	أكون
مثالية	مثالية
في	في
بلدي	بلدي
خاصة	خاصة
للمسلمات	للمسلمات
آلاتي	اللاتي
لا	لا
يعرفن	يعرفن
الإسلام	الإسلام
جيدا	جيدا
،	،
ولا	ولا
يطبقن	يطبقن
الإسلام	الإسلام
.	.
أني	أنا
أدعو	أدعو
إلى	
الله	الله
أن	أن
أكون	أكون
مثل	مثل
ذلك	ذلك
.	،
كي	كي
أستطيع	أستطيع
أن	أن
أكون	أكون
داعية	داعية
لله	لله
لهذا	لهذا
الدين	الدين
الصحيح	الصحيح
،	،
لأني	لأني
أعلم	أعلم
بأن	بأني
إذا	إذا
أردت	أردت
أن	أن
أدعو	أدعو
وأنا	وأنا
مثلهن	مثلهن
–	-
أي	أي
لا	لا
أطبق	أطبق
الدين	الدين
وليس	وليس
لدي	لدي
معلومات	معلومات
كثيرة	كثيرة
كافية	كافية
عن	عن
الدين	الدين
–	-
فكيف	فكيف
أستطيع	أستطيع
الدعوة	الدعوة
إلى	إلى
الله	الله
؟	؟
إذا	إذا
لآبد	لابد
أن	أن
أتعلم	أتعلم
.	،
لذا	لذا
اخترت	اخترت
التخصص	تخصص
الدراسات	الدراسات
الإسلامية	الإسلامية
.	.

رحلات	رحلة
من	من
باكستان	باكستان
إلى	إلى
مملكة	المملكة
	.
مرة	مرة
من	من
مرات	المرات
كنت	كنت
مسافرة	مسافرة
من	من
باكستان	باكستان
إلى	إلى
مملكة	المملكة
	،
سافرت	سافرت
من	من
مدينة	مدينة
فيصل	فيصل
آباد	آباد
إلى	إلى
كراتشي	كراتشي
ومن	ومن
كراتشي	كراتشي
إلى	إلى
الرياض	الرياض
من الطائرة	بالطائرة
مع	مع
آهلي	أهلي
.	.
في	في
كراتشي	كراتشي
مكثنا	مكثنا
أربع	أربع
ساعات	ساعات
ونمنا	ونمنا
في	في
فندوق	فندق
المطار	المطار
.	،
وتأخرنا	وتأخرنا
.	،
وجاء	وجاء
مضيف	مضيف
الفندق	الفندق
ويخبرنا	يخبرنا
	أننا
تأخرتم	تأخرنا
.	.
نحن	نحن
آخذنا	أخذنا
أغراض	أغراضنا
بسريعة	بسرعة
وذهبنا	وذهبنا
إلى	إلى
مطار	مطار
الكراتشي	كراتشي
،	،
سمعنا	سمعنا
النداء	النداء
من	من
مذيع	مذيع
المطار	المطار
.	،
نحن	نحن
ركبنا	ركبنا
الطائرة	الطائرة
وجلسنا	وجلسنا
على	على
مقاعدنا	مقاعدنا
.	.
لعد	بعد
فطرة	فترة
اليسيرة	يسيرة
جاء	جاء
الموظف	الموظف
وقال	وقال
	:
أين	أين
هؤلاء	هؤلاء
الذين	الذين
أسمائهم	أسماؤهم
ياسرا	ياسرا
(	(
يسري	يسرى
)	)
ومصاب	ومصاب
(	(
مصعب	مصعب
)	)
وبقيتهم	وبقيتهم
.	؟
وخفنا	وخفنا
لماذا	لماذا
هذا	هذا
الرجل	الرجل
يدعو لنا	يدعونا
.	؟
وهو	وهو
قال	قال
:	:
خذوا	خذوا
أغراضكم	أغراضكم
وأخرجوا	واخرجوا
من	من
الطائرة	الطائرة
	!
سألناه	سألناه
أي	أي
مشكلة	مشكلة
؟	؟
هو	هو
قال	قال
	:
اصبروا	اصبروا
.	!
وبدأنا	وبدأنا
دعاء	الدعاء
إلى	إلى
الله	الله
من	من
الخوف	الخوف
	،
وظننا	وظننا
	أن
هناك	هناك
الشيء	شيئا
الذي طلع	وجده في
من	
أغراضنا	أغراضنا
	،
بعد	بعد
فترة	فترة
اليسيرة	يسيرة
هو	
يخبرنا	أخبرنا
أن	أن
الطائرة	الطائرة
التي	التي
ركبتم	ركبتم
للأبو	بها لأبو
ظبي	ظبي
.	،
وبعدها	وبعدها
ركبنا	ركبنا
في	في
طائرة	طائرة
الأخرى	أخرى
للمملكة	للمملكة
.	،
وبقية	وبقية
الرحلة	الرحلة
كانت	كانت
ممتعة	ممتعة
.	.

التخصص	التخصص
	.
كل	كل
شاب	شاب
أو	أو
طالب	طالب
علم	علم
	لديه
أمنية	أمنية
يتعلق	تتعلق
بمستقبله	بمستقبله
من	من
ع مل	عمل
أو	أو
تخصص	تخصص
.	.
أنا	أنا
طالبة	طالبة
في	في
معهد	معهد
اللغة	اللغة
العربية	العربية
بجامعة	بجامعة
الأميرة	الأميرة
نورة	نورة
،	،
أتمنى	أتمنى
أن	أن
أتخرج	أتخرج
في	من
هذا	هذا
الفصل	الفصل
الأول	الأول
،	،
وألتحق	وألتحق
بكلية	بكلية
الشريعة	الشريعة
الإسلامية	الإسلامية
،	،
وإذا	وإذا
من	من
الله	الله
علي	علي
أن	أن
أقبل	أقبل
في	في
الدراسات	الدراسات
العليا	العليا
،	،
أتمنى	أتمنى
أن	أن
أتخصص	أتخصص
في	في
"	"
الفقه	الفقه
"	"
اخترت	اخترت
هذا	هذا
التخصص	التخصص
،	
لأنني	لأنني
بحاجة	بحاجة
لتفقه	لتفقه
أمور	أمور
ديني	ديني
	،
وأساعد	وأساعد
أبناء	أبناء
بلدي	بلدي
أيضا	أيضا
وخاصة	وخاصة
النساء	النساء
،	،
لا	لا
يوجد	يوجد
في	في
عائلتي	عائلتي
أحد	أحد
تخصص	تخصص
في	في
هذا	هذا
المجال	المجال
	،
ولكن	ولكن
سيساعدونني	سيساعدونني
لأن	لأن
تخصصهم	تخصصهم
ليس	ليس
بعيدا	بعيدا
عنه	عنه
:	:
كالذي	كالذي
تخصص	تخصص
في	في
"	"
أصول	أصول
الفقه	الفقه
"	"
.	.
والذي	والذي
شجعني	شجعني
في	في
اختياري	اختياري
لهذا	لهذا
المجال	المجال
أني	أخي
الأكبر	الأكبر
حفظه	حفظه
الله	الله
،	،
وساعده	وساعدني
في	في
دراسته	دراسته
،	،
أنا	أنا
أحب	أحب
هذا	هذا
التخصص	التخصص
لأنه	لأنه
يساعدني	يساعدني
على	على
التفقه	تفقه
أمور	أمور
ديني	ديني
،	،
ولقد	ولقد
قال	قال
رسول	رسول
الله	الله
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
–	:
"	"
من	من
يرد	يرد
الله	الله
به	به
خيرا	خيرا
يفقه	يفقهه
في	في
الدين	الدين
.	.
.	.
.	.
"	"
	.

تخصصي	تخصصي
مصطلح	مصطلح
الحديث	الحديث
والتفسير	والتفسير
	.
حينما	حينما
كنت	كنت
طالبا	طالبا
في	في
بلدي	بلدي
ومدرسي	ومدرسي
متخصص	متخصص
بمصطلح	بمصطلح
الحديث	الحديث
والتفسير	والتفسير
،	،
وكان	وكان
هذا	هذا
المدرس	المدرس
يعرف	يعرف
كثيرا	كثيرا
من	من
المعلومات	المعلومات
التي	التي
يتعلق	تتعلق
على الأحاديث	بالأحاديث
والتفسير	والتفسير
،	،
وكان	وكانت
طريقته	طريقته
في	في
التدريس	التدريس
ممتازا	ممتازة
.	.
فأحببت	فأحببت
أن	أن
أكون	أكون
مثله	مثله
في	في
المستقبل	المستقبل
أن	إن
شاء	شاء
الله	الله
،	،
لذلك	لذلك
اخترت	اخترت
هذا	هذا
التخصص	التخصص
رغبا	رغبة
من	في
أن	أن
أكون	أكون
مثله	مثله
.	.
في	في
زمن	الزمن
الماضي	الماضي
	كان
يحدث	يحدث
تحريف	تحريف
الأحاديث	للأحاديث
	،
ومقالات	والأقوال
ينتسب	تنتسب
بأحاديث	لأحاديث
رسول	رسول
الله	الله
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
	،
وليس	وليس
فقط	فقط
في	في
الماضي	الماضي
وإنما	وإنما
حتى	حتى
إلى	في
هذا	هذا
العصر	العصر
تحدث	تحدث
هذه	هذه
الأمور	الأمور
.	.
لذا	لذا
هذا	هذا
التخصص	التخصص
يحتاج	يحتاج
بعض	بعض
الطلاب	الطلاب
لمعالجة	لمعالجة
هذه	هذه
الأمور	الأمور
.	.
في	في
بلدنا	بلدنا
هناك	هناك
جماعة	جماعة
من	من
المسلمين	المسلمين
يخاطب	تخاطب
الناس	الناس
بأحاديث	بأحاديث
ضعيف	ضعيفة
	،
أو	أو
يكون	يكون
هذا	هذا
الحديث	الحديث
منكر	منكرا
	،
أو	أو
لا	لا
أصل	أصل
فيه	فيه
،	،
والجهلاء	والجهلاء
من	من
الناس	الناس
ما	لا
يستطيعون	يستطيعون
أن	أن
يتميز	يميزوا
وهل	هل
هذا	هذا
الحديث	الحديث
صحيح	صحيح
أو	أم
ضعيف	ضعيف
.	.
وصلى	وصلى
الله	الله
عليه	عليه
وسلم	وسلم
وعلى	وعلى
آله	آله
وصحبة	وصحبه
أجمعين	أجمعين
.	.

أتحصص	التخصص
في	في
كلية	كلية
الترجمة	الترجمة
	.
أتحصص	سأتخصص
في	في
كلية	كلية
الترجمة	الترجمة
.	،
قسم	قسم
اللغة	اللغة
العربية	العربية
وألغه	واللغة
التركية	التركية
.	.
جئت	جئت
إلى	إلى
المملكة	المملكة
العربية	العربية
السعودية	السعودية
لأتعلم	لأتعلم
اللغة	اللغة
العربية	العربية
.	،
وبعد	وبعد
الدراسة	دراسة
البكالوريس	البكالوريوس
آتمن	أتمنى
أن	أن
أكون	أكون
مترجما	مترجما
أن	إن
شاء	شاء
الله	الله
.	.
وتعلمت	وتعلمت
اللغة	اللغة
التركية	التركية
،	،
مستوى	مستوى
متميز	متميز
.	.
لماذا	لماذا
أختر	اخترت
هذا	هذا
التحصص	التخصص
؟	؟
لأن	لأني
أنا	أنا
أحب	أحب
مترجة	الترجمة
.	.
وفي	وفي
المستقبل	المستقبل
أريد	أريد
أن	أن
أكون	أكون
كوبري	كوبري
(	(
جسر	جسر
)	)
بين	بين
جنسيتين	جنسيتين
:	:
آخذت	أخذت
توصية	توصية
من	من
المدرس	المدرس
.	.

طريقة	طريقة
للدراسة	لدراسة
اللغة	اللغة
العربية	العربية
	.
أنا	أنا
جئت	جئت
من	من
تايلاند	تايلند
	،
قبل	قبل
جئت	مجيئي
	إلى
هنا	هنا
درست	درست
من	في
بلادي	بلادي
9	9
سنوات	سنوات
من	في
مدرسة	مدرسة
حياة	حياة
الإسلام	الإسلام
	،
ثم	ثم
بعد	بعد
ذلك	ذلك
سافرت	سافرت
إلى	إلى
بلاد	بلاد
الأخرى	أخرى
	مثل
بلاد	بلاد
الأردن	الأردن
والقطر	وقطر
لتعلم	لتعلم
اللغة	اللغة
العربية	العربية
	،
درست	درست
في	في
الأردن	الأردن
	في
الجامعة	الجامعة
الأردنية	الأردنية
سنة	سنة
واحدة	واحدة
	،
ودرست	ودرست
	في
كلية	كلية
الشريعة	الشريعة
تخصص	تخصص
أصول	أصول
الفقه	الفقه
	،
وبعد	وبعد
ذلك	ذلك
ذهبت	ذهبت
إلى	إلى
العمرة	العمرة
	،
ثم	ثم
زرت	زرت
الجامعة	الجامعة
الإسلامية	الإسلامية
بالمدينة	بالمدينة
المنورة	المنورة
	،
وفكرت	وفكرت
لماذا	لماذا
أنا	أنا
لم	لم
أدرس	أدرس
هنا	هنا
	؟
لأن	لأن
هنا	هنا
طبيعية	طبيعة
الإسلامية	الإسلام
أحسن	أحسن
من	من
الجامعة	الجامعة
الأردنية	الأردنية
	،
ثم	ثم
قدمت	قدمت
الأوراق	الأوراق
في	في
الجامعة	الجامعة
الإسلامية	الإسلامية
بالمدينة	بالمدينة
المنورة	المنورة
الأولا	أولا
وثم	، ثم
قدمت	قدمت
في	في
جامعة	جامعة
الملك	الملك
سعود	سعود
بعد	بعد
	أن
عرفت	عرفت
	أن
الجامعة	الجامعة
الإسلامية	الإسلامية
بالمدينة	بالمدينة
المنورة	المنورة
ما	ما
قبلت	قبلتني
	،
أنا	أنا
قدمت	قدمت
الأوراق	الأوراق
إلى	إلى
جامعة	جامعة
الملك	الملك
سعود	سعود
.	.
بعد	بعد
سنة	سنة
واحدة	واحدة
عرفت	عرفت
	أن
جامعة	جامعة
الملك	الملك
سعود	سعود
قبلت إلى	قبلتني
