SOURCE	TARGET
التواصل	التواصل	UC
الاجتماعية	الاجتماعي	REPLACE_XG
ما	ما	UC
كان	كان	UC
لدينا	لدينا	UC
القدرة	القدرة	UC
على	على	UC
انه	أن	REPLACE_SW
نعرف	نعرف	UC
ان	أن	REPLACE_OH
غابة	غابة	UC
الامزون	الأمازون	REPLACE_OH+REPLACE_OM
حاليا	حاليا	UC
تحترق	تحترق	UC
و هذه	وهذه	MERGE
الغابه	الغابة	REPLACE_OT
هي	هي	UC
مصدر20	مصدر 20	SPLIT
من	من	UC
الاكسيجين	الأكسجين	REPLACE_OH
لنا	لنا	UC
كبشر	كبشر	UC
على	على	UC
الارض	الأرض	REPLACE_OH
لان	لأن	REPLACE_OH
الاخبار	الأخبار	REPLACE_OH
لن	لن	UC
تعلن	تعلن	UC
عن	عن	UC
هذه	هذه	UC
الضاهره	الظاهرة	REPLACE_OR+REPLACE_OT
و من	ومن	MERGE
الوسائل	الوسائل	UC
الاجتماعي	الاجتماعية	REPLACE_XG
عرفنا	عرفنا	UC
و في	وهناك	REPLACE_S
مجموع	مجموعة	REPLACE_XG
من	من	UC
الناس	الناس	UC
جمعو	جمعوا	REPLACE_OW
مبالغ	مبالغ	UC
لكي	لكي	UC
يساعدو	يساعدوا	REPLACE_OW
في	في	UC
هذه	هذه	UC
المشكله	المشكلة	REPLACE_OT
و لكن	ولكن	MERGE
الاسائل	لوسائل	REPLACE_OD+REPLACE_OR
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
اثر	أثرا	REPLACE_SW
سيء	سيئا	REPLACE_SW
مثلا	مثلا	UC
في	لو	REPLACE_SW
احد	أحد	REPLACE_OH
مشهور	مشهور	UC
و له	وله	MERGE
الاف	آلاف	REPLACE_OH
المتابعين	المتابعين	UC
و نشر	ونشر	MERGE
شي	شيئا	REPLACE_SW
خطأ	خطأ	UC
و كل	وكل	MERGE
الناس	الناس	UC
شافو	شافوه	REPLACE_OM
في	في	UC
هذه	هذه	UC
الحاله	الحالة	REPLACE_OT
سيكون	سيكون	UC
هناك	هناك	UC
مشاكل	مشاكل	UC
لان	لأن	REPLACE_OH
هذا	هذا	UC
الانسان	الإنسان	REPLACE_OH
قدوه	قدوة	REPLACE_OT
لغيره	لغيره	UC
واخيرا	وأخيرا	REPLACE_OH
مثل	مثل	UC
كل	كل	UC
شي	شيء	REPLACE_OM
الوسائل	وسائل	REPLACE_XF
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لها	لها	UC
اجابياتها	إيجابياتها	REPLACE_OM+REPLACE_OR
و سلبياتها	وسلبياتها	MERGE
لعل	لعل	UC
الانسان	الإنسان	REPLACE_OH
يكون	يكون	UC
حذر	حذرا	REPLACE_XC
على	على	UC
ما	ما	UC
يعمل	يعمل	UC

يختلف	تختلف	REPLACE_MI
آراء	آراء	UC
الجميع	الجميع	UC
عن	عن	UC
التواصل	التواصل	UC
الإجتماعي	الاجتماعي	REPLACE_OH
بسبب	بسبب	UC
كثرة	كثرة	UC
تآثيراته	تأثيراته	REPLACE_OH
السلبية	السلبية	UC
والإيجابة	والإيجابية	REPLACE_OM
فالتواصل	فالتواصل	UC
الإجتماعي	الاجتماعي	REPLACE_OH
يفتح	يفتح	UC
أبوب	أبوابا	REPLACE_OH+REPLACE_OM+REPLACE_XC
جديدة	جديدة	UC
للتواصل	للتواصل	UC
بين	بين	UC
أفراد	أفراد	UC
المجتمع	المجتمع	UC
ولكن	ولكن	UC
من	من	UC
الممكن	الممكن	UC
أن	أن	UC
تتجه	تتجه	UC
هذه	هذه	UC
الأبواب	الأبواب	UC
إلى	إلى	UC
طرة	طرق	REPLACE_OR
مضرة	مضرة	UC
من	دون	REPLACE_SW
غير		DELETE_XM
التوعية	التوعية	UC
عن أخطارها	بأخطارها	UNK

منذ	منذ	UC
دخلت	دخلت	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
حياتنا	حياتنا	UC
غيرت	غيرت	UC
مجرى	مجرى	UC
أغلب	أغلب	UC
الأمور	الأمور	UC
ولم	ولم	UC
يقتصر	يقتصر	UC
هذا	هذا	UC
التغيير	التغيير	UC
على	على	UC
فئة	فئة	UC
معينة	معينة	UC
من	من	UC
المجتمع	المجتمع	UC
بل	بل	UC
على	على	UC
جميع	جميع	UC
طبقاته	طبقاته	UC
وأصنافه	وأصنافه	UC
ككل	ككل	UC
بدأ	بدأ	UC
انتشارها	انتشارها	UC
كوباء	كوباء	UC
سريع	سريع	UC
لتصل	لتصل	UC
في	في	UC
غضون	غضون	UC
أشهر	أشهر	UC
الى	إلى	REPLACE_OH
مستوى	مستوى	UC
الضروريات	الضروريات	UC
بدل	بدلا	REPLACE_XC+REPLACE_XN
من	من	UC
ان	أن	REPLACE_OH
تكون	تكون	UC
من	من	UC
الرفاهيات	الرفاهيات	UC
كان	كان	UC
الهدف	الهدف	UC
المبدأي	المبدئي	REPLACE_XC
منها	منها	UC
وكما	وكما	UC
يوضح	يوضح	UC
الأسم	الاسم	REPLACE_OH
التواصل	التواصل	UC
ولكن	ولكن	UC
لم	لم	UC
تقتصر	تقتصر	UC
هذه	هذه	UC
البرامج	البرامج	UC
على	على	UC
ذلك	ذلك	UC
لتصبح	لتصبح	UC
الآن	الآن	UC
وظيفة	وظيفة	UC
ومصدر	ومصدر	UC
دخل	دخل	UC
للعديد	للعديد	UC
من	من	UC
الأسر	الأسر	UC
فمنهم	فمنهم	UC
من	من	UC
استخدمها	استخدمها	UC
للتجارة	للتجارة	UC
ومنهمم	ومنهم	REPLACE_OD
من	من	UC
استخدمها	استخدمها	UC
للتسويق	للتسويق	UC
بالنسبة	بالنسبة	UC
الى	إلى	REPLACE_OH
تأثير	تأثير	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
على	على	UC
الفرد	الفرد	UC
فلذلك	فلذلك	UC
العديد	العديد	UC
من	من	UC
النواحي	النواحي	UC
والمتغيرات	والمتغيرات	UC
هناك	هناك	UC
من	من	UC
يمضي	يمضي	UC
جل	جل	UC
يومه	يومه	UC
على	على	UC
مالا	ما لا	SPLIT
يفيد	يفيد	UC
ليصل	ليصل	UC
الى	إلى	REPLACE_OH
درجة	درجة	UC
الادمان	الإدمان	REPLACE_OH
وهناك	وهناك	UC
من	من	UC
يستثمر	يستثمر	UC
وقته	وقته	UC
فيها	فيها	UC
فيما	في ما	SPLIT
يعود	يعود	UC
على	على	UC
نفسه	نفسه	UC
بنفع	بنفع	UC
قد	قد	UC
تكون	تكون	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
وسيلة	وسيلة	UC
فعالة	فعالة	UC
للتعلم	للتعلم	UC
في	في	UC
العديد	العديد	UC
من	من	UC
المجالات	المجالات	UC
كما	كما	UC
أنها	أنها	UC
منصة	منصة	UC
تساعد	تساعد	UC
في	في	UC
حل	حل	UC
المشاكل	المشاكل	UC
إذ	إذ	UC
أن	إن	REPLACE_OH
الأفراد	الأفراد	UC
يستطيعون	يستطيعون	UC
مشاركة	مشاركة	UC
وتبادل	وتبادل	UC
الآراء	الآراء	UC
والتجارب	والتجارب	UC
في	في	UC
المقابل	المقابل	UC
قد	قد	UC
تكون	تكون	UC
هذه	هذه	UC
وسيلة	وسيلة	UC
لخلق	لخلق	UC
المشاكل	المشاكل	UC
فترى	فترى	UC
من	من	UC
جالت	جال	REPLACE_XG
له	له	UC
	في	INSERT_XM
نفسه	نفسه	UC
ليفرق	ليفرق	UC
بين	بين	UC
أصدقاء	أصدقاء	UC
وعائلات	وعائلات	UC
او	أو	REPLACE_OH
يستخدمها	يستخدمها	UC
للسرقة	للسرقة	UC
او	أو	REPLACE_OH
اي	أي	REPLACE_OH
أعمال	أعمال	UC
سيئة	سيئة	UC
فليس	فليس	UC
لهذا	لهذا	UC
الباب	الباب	UC
حدود	حدود	UC
عد	عند	REPLACE_OM
تغلغل	تغلغل	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
الى	إلى	REPLACE_OH
جميع	جميع	UC
اوصال	أوصال	REPLACE_OH
المجتمع	المجتمع	UC
وانغماسه	وانغماسه	UC
فيه	فيه	UC
تغير	تغير	UC
تكوينه	تكوينه	UC
بشكل	بشكل	UC
كامل	كامل	UC
لم	لم	UC
تعد	تعد	UC
المجتمعات	المجتمعات	UC
مترابطة	مترابطة	UC
بالشكل	بالشكل	UC
الذي	الذي	UC
كانت	كانت	UC
عليه	عليه	UC
من	من	UC
قبل	قبل	UC
أصبح	أصبح	UC
التزاور	التزاور	UC
امرا	أمرا	REPLACE_OH
نادرا	نادرا	UC
للعديدين	للعديدين	UC
وأصبح	وأصبح	UC
التواصل	التواصل	UC
وهميا	وهميا	UC
من	من	UC
خلف	خلف	UC
الشاشات	الشاشات	UC
ومن	ومن	UC
وجهة	وجهة	UC
نظر	نظر	UC
أخرى	أخرى	UC
ساعدت	ساعدت	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
في	في	UC
جعل	جعل	UC
العالم	العالم	UC
مكان	مكانا	REPLACE_XC
أصغر	أصغر	UC
حيث	حيث	UC
عملت	عملت	UC
على	على	UC
تقريب	تقريب	UC
القارات	القارات	UC
والقلوب	والقلوب	UC
ليصبح	ليصبح	UC
من	من	UC
السهل	السهل	UC
التعرف	التعرف	UC
على	على	UC
مختلف	مختلف	UC
الثقافات	الثقافات	UC
والاستفاده	والاستفادة	REPLACE_OT
منها	منها	UC
بشكل	بشكل	UC
آخر	آخر	UC
لقد	لقد	UC
تفكك	تفكك	UC
المجتمع	المجتمع	UC
الداخلي	الداخلي	UC
وتخللته	وتخللته	UC
بعض	بعض	UC
الفجوات	الفجوات	UC
ليشكل	ليشكل	UC
مجتمعا	مجتمعا	UC
أكبر	أكبر	UC
عالمي	عالميا	REPLACE_XC
مترابط	مترابطا	REPLACE_XC
بخيوط	بخيوط	UC
دقيقة	دقيقة	UC
لا	لا	UC
ترى	ترى	UC

تشهد	تشهد	UC
دولة	دولة	UC
الامارات	الإمارات	REPLACE_OH
العرية	العربية	REPLACE_OM
المتحدة	المتحدة	UC
تطور	تطورا	REPLACE_XC+REPLACE_XN
كبير	كبيرا	REPLACE_XC
من	من	UC
ناحيه	ناحية	REPLACE_OT
الحضاره	الحضارة	REPLACE_OT
وذلك	وذلك	UC
يعود	يعود	UC
لمؤسس	لمؤسس	UC
هذه	هذه	UC
الدولة	الدولة	UC
الرائده	الرائدة	REPLACE_OT
الشيخ	الشيخ	UC
زايد	زايد	UC
بن	بن	UC
صلطان	سلطان	REPLACE_OR
رحمه	رحمه	UC
الله	الله	UC
و اسكنه	وأسكنه	UNK
فسيح	فسيح	UC
جناته	جناته	UC
فبقوة	فبقوة	UC
اصراره	إصراره	REPLACE_OH
و عزيمته	وعزيمته	MERGE
و احلامه	وأحلامه	UNK
حول	حول	UC
هذه	هذه	UC
الصحراء	الصحراء	UC
القاحلة	القاحلة	UC
الصفراء	الصفراء	UC
الى	إلى	REPLACE_OH
جنه	جنة	REPLACE_OT
مزدهرة	مزدهرة	UC
خضراء	خضراء	UC
كانت	كانت	UC
حضاره	حضارة	REPLACE_OT
دولة	دولة	UC
الامارات	الإمارات	REPLACE_OH
تعتمد	تعتمد	UC
على	على	UC
البساطة	البساطة	UC
وقد	وقد	UC
تغير	تغير	UC
كل	كل	UC
شيء	شيء	UC
فور	فور	UC
اكتشاف	اكتشاف	UC
حقول	حقول	UC
البترول	البترول	UC
التي	التي	UC
ساهمت	ساهمت	UC
و بشكل	وبشكل	MERGE
كبير	كبير	UC
في	في	UC
تنمية	تنمية	UC
الدولة	الدولة	UC
بشكل	بشكل	UC
اقتصادي	اقتصادي	UC
و حضاري	وحضاري	MERGE
فقد	فقد	UC
اصبحت	أصبحت	REPLACE_OH
دولة	دولة	UC
الامارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
دوله	دولة	REPLACE_OT
رائدة	رائدة	UC
في	في	UC
شتى	شتى	UC
المجالات	المجالات	UC
و لم	ولم	MERGE
تكتفي	تكتف	REPLACE_XC+REPLACE_XG
بذالك	بذلك	REPLACE_OD
بل	بل	UC
سعت	سعت	UC
الدوله	الدولة	REPLACE_OT
الى	إلى	REPLACE_OH
طلب	طلب	UC
و تحقيق	وتحقيق	MERGE
المستحيل	المستحيل	UC
و ارتقت	وارتقت	MERGE
طموحاتها	طموحاتها	UC
الى	إلى	REPLACE_OH
ان	أن	REPLACE_OH
تكون	تكون	UC
داءما	دائما	REPLACE_OH
الافضل	الأفضل	REPLACE_OH
في	في	UC
جميع	جميع	UC
المجالات	المجالات	UC
من ما	مما	UNK
ادا	أدى	REPLACE_SW
الى	إلى	REPLACE_OH
نمو	نمو	UC
حضارتها	حضارتها	UC
و تطورها	وتطورها	MERGE
عن	عن	UC
باقي	باقي	UC
الدول	الدول	UC
بعقود	بعقود	UC
و في	وفي	MERGE
الخاتمه	الخاتمة	REPLACE_OT
نوجه	نوجه	UC
شكر	شكرا	REPLACE_XC
كبير	كبيرا	REPLACE_XC
لوالد	لوالد	UC
هذه	هذه	UC
الدوله	الدولة	REPLACE_OT
العظيمه	العظيمة	REPLACE_OT
الشيخ	الشيخ	UC
زايد	زايد	UC
بن	بن	UC
صلطان	سلطان	REPLACE_OR
رحمه	رحمه	UC
الله	الله	UC
و لحكام	ولحكام	MERGE
الامارات	الإمارات	REPLACE_OH
السبع	السبع	UC
على	على	UC
جهودهم	جهودهم	UC
في	في	UC
تنميه	تنمية	REPLACE_OT
و ترقيه	وترقية	REPLACE_O
هذه	هذه	UC
الدوله	الدولة	REPLACE_OT
التي	التي	UC
اصبحت	أصبحت	REPLACE_OH
علما	علما	UC
يرفرف	يرفرف	UC
به	به	UC
كل	كل	UC
انسان	إنسان	REPLACE_OH
على	على	UC
هذه	هذه	UC
الارض	الأرض	REPLACE_OH
و مصدر	ومصدر	MERGE
فخر	فخر	UC
للانسانية	للإنسانية	REPLACE_OH

التطور	التطور	UC
الحضاري	الحضاري	UC
في	في	UC
دوله	دولة	REPLACE_OT
الامارات	الإمارات	REPLACE_OH
دوله	دولة	REPLACE_OT
الامارات	الإمارات	REPLACE_OH
تتتطور	تتطور	REPLACE_OD
بشكل	بشكل	UC
كبير	كبير	UC
كل	كل	UC
عشر	عشر	UC
سنين	سنين	UC
و هيه	وهي	REPLACE_O
من	من	UC
اكثر	أكثر	REPLACE_OH
الدول	الدول	UC
التي	التي	UC
تطورت	تطورت	UC
في	في	UC
العالم	العالم	UC
و تطور	وتطور	MERGE
في	في	UC
اشيا	أشياء	REPLACE_OH+REPLACE_OM
مثل	مثل	UC
المستشفيات	المستشفيات	UC
و المدارس	والمدارس	MERGE
و الاهتمام	والاهتمام	MERGE
في النظافه	بالنظافة	UNK
و الامان	والأمان	REPLACE_O
و هي	وهي	MERGE
و		DELETE_XM
يتوفر	توفر	REPLACE_MT
جميع	جميع	UC
الاشيا	الأشياء	REPLACE_OH+REPLACE_OM
للناس	للناس	UC
الي	التي	REPLACE_OM
من	من	UC
خارج	خارج	UC
الدوله	الدولة	REPLACE_OT
و		DELETE_XM
و ايضا	وأيضا	REPLACE_O
يتطور	تطور	REPLACE_MT
في	في	UC
علم	علم	UC
اللغات	اللغات	UC
مثلا	مثلا	UC
من	من	UC
خمس	خمسة	REPLACE_OM
شهور	شهور	UC
طلع	طلع	UC
قرار	قرار	UC
تعليم	تعليم	UC
اللغه	اللغة	REPLACE_OT
الصينيه	الصينية	REPLACE_OT
في	في	UC
اغلب	أغلب	REPLACE_OH
المدارس	المدارس	UC
و هذا	وهذا	MERGE
شي	شيء	REPLACE_OM
جميل	جميل	UC
و الذي	والذي	MERGE
نلاحضه	نلاحظه	REPLACE_OR
انه	أن	REPLACE_SW
الفرق	الفرق	UC
بين	بين	UC
كل	كل	UC
جيل	جيل	UC
فرق	فرق	UC
كبير	كبير	UC
و تطور	والتطور	REPLACE_X
كبير	كبير	UC
في	في	UC
الكلام	الكلام	UC
و الثقافه	والثقافة	REPLACE_O
و ايضا	وأيضا	REPLACE_O
في	في	UC
تفكيرهم	تفكيرهم	UC
و في	وفي	MERGE
كل	كل	UC
سنه	سنة	REPLACE_OT
الامارات	الإمارات	REPLACE_OH
تطور	تتطور	REPLACE_OM
لو	ولو	REPLACE_MI
في	في	UC
شي	شيء	REPLACE_OM
واحد	واحد	UC
مثلا	مثلا	UC

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
كلنا	كلنا	UC
نعلم	نعلم	UC
بأن	بأن	UC
في	في	UC
العصر	العصر	UC
الحالي	الحالي	UC
مجتمعنا	مجتمعنا	UC
مهووس	مهووس	UC
بوسائل	بوسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
ولكن	ولكن	UC
هذا	هذا	UC
الهوس	الهوس	UC
أصبح	أصبح	UC
يهددنا	يهددنا	UC
كأفراد	كأفراد	UC
و كمجتمع	وكمجتمع	MERGE
أصبحت	أصبحت	UC
تشمل	تشمل	UC
حياتنا	حياتنا	UC
اليومية	اليومية	UC
تأخذ	تأخذ	UC
من	من	UC
وقتنا	وقتنا	UC
بالساعات	بالساعات	UC
تشغلنا	تشغلنا	UC
عن	عن	UC
العالم	العالم	UC
الحقيقي	الحقيقي	UC
ولذلك	ولذلك	UC
اليوم	اليوم	UC
سأتحدث	سأتحدث	UC
عن	عن	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الإجتماعي	الاجتماعي	REPLACE_OH
و تأثيرها	وتأثيرها	MERGE
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
أولا	أولا	UC
سأتحدث	سأتحدث	UC
عن	عن	UC
إيجابيات	إيجابيات	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الإجتماعي	الاجتماعي	REPLACE_OH
لأن	لأن	UC
في	في	UC
النهاية	النهاية	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لها	لها	UC
غرض	غرض	UC
لمساعدتنا	لمساعدتنا	UC
في	في	UC
التعرف	التعرف	UC
على	على	UC
دول	دول	UC
أخرى	أخرى	UC
و تسنح	وتسنح	MERGE
لنا	لنا	UC
فرصة	فرصة	UC
للتواصل	للتواصل	UC
مع	مع	UC
أصدقائنا	أصدقائنا	UC
و عائلتنا	وعائلتنا	MERGE
بطريقة	بطريقة	UC
سهلة	سهلة	UC
و سريعة	وسريعة	MERGE
أيضا	أيضا	UC
نستطيع	نستطيع	UC
أن	أن	UC
نتعلم	نتعلم	UC
و نرى	ونرى	MERGE
ما	ما	UC
يحصل	يحصل	UC
حولنا	حولنا	UC
في	في	UC
العالم	العالم	UC
و أخيرا	وأخيرا	MERGE
إنها	إنها	UC
طريقة	طريقة	UC
ممتعة	ممتعة	UC
لتمضية	لتمضية	UC
وقت	وقت	UC
الفراغ	الفراغ	UC
لكن	لكن	UC
مع	مع	UC
ذلك	ذلك	UC
تحولت	تحولت	UC
هذه	هذه	UC
الوسائل	الوسائل	UC
الى	إلى	REPLACE_OH
مشكلة	مشكلة	UC
في	في	UC
مجتمعنا	مجتمعنا	UC
سببت	سببت	UC
هوس	هوسا	REPLACE_XC+REPLACE_XN
و مشاكل	ومشاكل	MERGE
بيننا	بيننا	UC
و بين	وبين	MERGE
