SOURCE	TARGET
فليستأذن	فليستأذن	UC
قليلا	قليلا	UC
.	.	UC
في	في	UC
هذا	هذا	UC
العصر	العصر	UC
,	,	UC
المحافظة	المحافظة	UC
على	على	UC
حياة	حياة	UC
اجتماعية	اجتماعية	UC
مهم	مهم	UC
جدا	جدا	UC
,	,	UC
وسيساعد	وسيساعد	UC
الشخص	الشخص	UC
في	في	UC
حياته	حياته	UC
بشكل	بشكل	UC
كبير	كبير	UC
,	,	UC
لذلك	لذلك	UC
يجب	يجب	UC
عليه	عليه	UC
أن	أن	UC
يعرف	يعرف	UC
كيف	كيف	UC
يوازن	يوازن	UC
,		DELETE_PM
ويرتب	ويرتب	UC
,		DELETE_PM
وينظم	وينظم	UC
وقته	وقته	UC
بشكل	بشكل	UC
جيد	جيد	UC
.	.	UC

تشهد	تشهد	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
تطور	تطورا	REPLACE_XC+REPLACE_XN
حضاري	حضاريا	REPLACE_XC
سريع و	سريعا	UNK
ملحوظ	ملحوظا	REPLACE_XC
كونها	كونها	UC
دولة	دولة	UC
صغيرة	صغيرة	UC
في	في	UC
السن	السن	UC
بمقارنة	مقارنة	REPLACE_XT
بالعالم	بالعالم	UC
الباقي	الباقي	UC
.	.	UC
ومن	ومن	UC
أهم	أهم	UC
المساهمين	المساهمين	UC
في	في	UC
هذا	هذا	UC
التطور	التطور	UC
الحظاري	الحضاري	REPLACE_OR
هو	هو	UC
مؤسس	مؤسس	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
المغفور	المغفور	UC
له	له	UC
الشيخ	الشيخ	UC
زايد	زايد	UC
بن	بن	UC
سلطان	سلطان	UC
آل	آل	UC
نهيان	نهيان	UC
	-	INSERT_PM
رحمه	رحمه	UC
الله	الله	UC
	-	INSERT_PM
و المغفور	والمغفور	MERGE
له	له	UC
الشيخ	الشيخ	UC
راشد	راشد	UC
بن	بن	UC
سعيد	سعيد	UC
آل	آل	UC
نهيان	نهيان	UC
رحمه	رحمه	UC
الله	الله	UC
,	,	UC
فهم	فهم	UC
من	من	UC
بداو	بدأوا	REPLACE_OH+REPLACE_OM
في	في	UC
كسر	كسر	UC
حواجز	حواجز	UC
المستحيل	المستحيل	UC
في	في	UC
ظروف	ظروف	UC
مستحيلة	مستحيلة	UC
و وقت	ووقت	MERGE
قياسي	قياسي	UC
قصير	قصير	UC
.	.	UC
نرى	نرى	UC
الآن	الآن	UC
نهضة	نهضة	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
حيث	حيث	UC
أصبحت	أصبحت	UC
من	من	UC
أحد	أحد	UC
أهم	أهم	UC
الوجهات	الوجهات	UC
العالمية	العالمية	UC
و من	ومن	MERGE
أهم	أهم	UC
محطات	محطات	UC
الانتقال	الانتقال	UC
الجوي	الجوي	UC
و من صاحبه	وصاحبة	UNK
أهم	أهم	UC
مضيق	مضيق	UC
يمر	يمر	UC
بالشرق	بالشرق	UC
الأوسط	الأوسط	UC
.	.	UC
اهتمام	اهتمام	UC
سموه	سموه	UC
الشيخ	الشيخ	UC
راشد	راشد	UC
بن	بن	UC
سلطان	سلطان	UC
آل	آل	UC
نهيان	نهيان	UC
في أمارة	بإمارة	UNK
دبي	دبي	UC
أصبحت	أصبحت	UC
أمارة	إمارة	REPLACE_OH
متطورة	متطورة	UC
مواكبة	مواكبة	UC
المعاصرة	المعاصرة	UC
و التقدم	والتقدم	MERGE
في	في	UC
القرن	القرن	UC
الحالي	الحالي	UC
.	.	UC
كما	كما	UC
نرى	نرى	UC
أن	أن	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
اهتمت	اهتمت	UC
في	في	UC
إبراز	إبراز	UC
دور	دور	UC
المرأة	المرأة	UC
في	في	UC
المتجمع	المجتمع	REPLACE_OC
فجعلت	فجعلت	UC
الدولة	الدولة	UC
من	من	UC
الامرأة	المرأة	REPLACE_OD
الإماراتية	الإماراتية	UC
وزيرة	وزيرة	UC
و سفيره	وسفيرة	REPLACE_O
و يوم	ويوما	REPLACE_X
خاص	خاصا	REPLACE_XC
بالمرأة	بالمرأة	UC
الإماراتية	الإماراتية	UC
تعززيزا	تعزيزا	REPLACE_OD
لها	لها	UC
و بيان	وبيانا	REPLACE_X
على	على	UC
مكانة	مكانة	UC
المرأة	المرأة	UC
و قدرتها	وقدرتها	MERGE
على	على	UC
جعل	جعل	UC
المتجمع	المجتمع	REPLACE_OC
الماراتي	الإماراتي	REPLACE_OM
متجتمع	مجتمعا	REPLACE_OD+REPLACE_XC
أفضل	أفضل	UC
.	.	UC

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
قد	قد	UC
تؤثر	تؤثر	UC
علينا	علينا	UC
بطريقة	بطريقة	UC
جيدة	جيدة	UC
وطريقة	وطريقة	UC
غير	غير	UC
جيدة	جيدة	UC
وهذا	وهذا	UC
الشي	الشيء	REPLACE_OM
يعتمد	يعتمد	UC
على	على	UC
الشخص	الشخص	UC
وطريقة	وطريقة	UC
استخدامه	استخدامه	UC
لهذه	لهذه	UC
الوسائل	الوسائل	UC
.	.	UC
عندما	عندما	UC
نستخدم	نستخدم	UC
هذه	هذه	UC
الوسائل	الوسائل	UC
يجب	يجب	UC
أن	أن	UC
نتأكد	نتأكد	UC
بأننا	بأننا	UC
لا	لا	UC
نستخدمها	نستخدمها	UC
بطريقة	بطريقة	UC
خاطئة	خاطئة	UC
ويجب	ويجب	UC
أن	أن	UC
نلتزم	نلتزم	UC
في	في	UC
الوقت	الوقت	UC
يعني	يعني	UC
نضع	نضع	UC
وقت	وقتا	REPLACE_XC+REPLACE_XN
محدد	محددا	REPLACE_XC
لنستخدم	لنستخدم	UC
الوسائل	الوسائل	UC
لكي	لكي	UC
لا	لا	UC
نضيع	نضيع	UC
وقتنا	وقتنا	UC
ويكون	ويكون	UC
عندنا	عندنا	UC
وقت	وقت	UC
لنعيشها	لنعيشه	REPLACE_XG
مع	مع	UC
أفراد	أفراد	UC
عائلتنا	عائلتنا	UC
أو	أو	UC
أصدقائنا	أصدقائنا	UC
	,	INSERT_PM
فكثرة	فكثرة	UC
استخدامها	استخدامها	UC
قد	قد	UC
توئدي	تؤدي	REPLACE_OD
إلى	إلى	UC
إدمانها	إدمانها	UC
وهذا	وهذا	UC
الشيء	الشيء	UC
جدا	جدا	UC
خاطيء	خاطئ .	REPLACE_OD+REPLACE_OH+REPLACE_PM
إما	أما	REPLACE_OH
في	هناك	REPLACE_SW
عدة	عدة	UC
طرق	طرق	UC
لاستخدامها	لاستخدامه	REPLACE_MI
في الطريقة	بالطريقة	REPLACE_S
الصحيحة	الصحيحة	UC
مثلا	مثلا	UC
لنطلع	لنطلع	UC
	على	INSERT_XM
معلومات	معلومات	UC
جديدة	جديدة	UC
لم	لم	UC
نكن	نكن	UC
نعرفها	نعرفها	UC
من	من	UC
قبل	قبل	UC
أو	أو	UC
التواصل	التواصل	UC
مع	مع	UC
الآخرين	الآخرين	UC
عبر	عبر	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
	.	INSERT_PM
كما	كما	UC
قلت	قلت	UC
	من	INSERT_XM
قبل	قبل	UC
الاستخدام	الاستخدام	UC
لهذه	لهذه	UC
الوسائل	الوسائل	UC
تعتمد	يعتمد	REPLACE_MI
على	على	UC
الشخص	الشخص	UC
وطريقة	وطريقة	UC
استخدامه	استخدامه	UC
لها	لها	UC
	.	INSERT_PM

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و تأثيرها	وتأثيرها	MERGE
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
.		DELETE_PM
أولا	أولا	UC
,	:	REPLACE_PC
ماهو	ما هو	SPLIT
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
?	?	UC
هو	هو	UC
نوع	نوع	UC
من	من	UC
أنواع	أنواع	UC
الطرق	الطرق	UC
للتواصل	للتواصل	UC
مع	مع	UC
المجتمع	المجتمع	UC
الخارجي	الخارجي	UC
وذلك	وذلك	UC
عن	عن	UC
طريق	طريق	UC
استخدام	استخدام	UC
البريد	البريد	UC
,		DELETE_PM
أو	أو	UC
استخدام	استخدام	UC
الهواتف	الهواتف	UC
النقالة	النقالة	UC
أو	أو	UC
استخدام	استخدام	UC
البعض	البعض	UC
من	من	UC
المواقع	المواقع	UC
مثل	مثل	UC
"	"	UC
"	"	UC
"	"	UC
السناب	السنابتشات	REPLACE_SW
"	"	UC
"	"	UC
شات		DELETE_XM
"	"	UC
"		DELETE_PM
وغيره	وغيره	UC
"	.	REPLACE_PC
و نستطيع	ونستطيع	MERGE
أن	أن	UC
نتطلع	نتطلع	UC
و نتعرف	ونتعرف	MERGE
على	على	UC
ثقافات	ثقافات	UC
دول	دول	UC
أخرى	أخرى	UC
عن	عن	UC
طريق	طريق	UC
استخدام	استخدام	UC
مواقع	مواقع	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
,	.	REPLACE_PC
أن	إن	REPLACE_OH
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
مهم	مهم	UC
للإنسان	للإنسان	UC
وذلك	وذلك	UC
بسسب	بسبب	REPLACE_OR
عدم	عدم	UC
قدرة	قدرة	UC
الإنسان	الإنسان	UC
	على	INSERT_XM
العيش	العيش	UC
دون	دون	UC
التواصل	التواصل	UC
مع	مع	UC
الآخرين	الآخرين	UC
,	,	UC
فأن	فإن	REPLACE_OH
العيش	العيش	UC
دون	دون	UC
تواصل	تواصل	UC
في	في	UC
هذا	هذا	UC
الزمن	الزمن	UC
صعب	صعب	UC
جدا	جدا	UC
.	.	UC
ثانيا	ثانيا	UC
,	:	REPLACE_PC
تأثير	تأثير	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
.		DELETE_PM
هناك	هناك	UC
جوانب	جوانب	UC
إيجابية	إيجابية	UC
و سلبية	وسلبية	MERGE
من	من	UC
حيث	حيث	UC
استخدام	استخدام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
	.	INSERT_PM
أولا	أولا	UC
الإيجابيات	الإيجابيات	UC
على	على	UC
الفرد	الفرد	UC
مثل	مثل	UC
:	:	UC
تعرف	التعرف	REPLACE_XF
على	على	UC
ثقافات	ثقافات	UC
دول	دول	UC
أخرى	أخرى	UC
, الحصول	والحصول	REPLACE_PT+REPLACE_SF
على	على	UC
أصدقاء	أصدقاء	UC
كثر	كثر	UC
, تحسين	وتحسين	REPLACE_MI+REPLACE_PT
من		DELETE_XM
مهارة	مهارة	UC
الكتابة	الكتابة	UC
بعدة	بعدة	UC
لغات	لغات	UC
أخرى	أخرى	UC
, بدا	وبدء	REPLACE_PT+REPLACE_SW
تعلم	تعلم	UC
و تحسين	وتحسين	MERGE
مهارة	مهارة	UC
التحدث	التحدث	UC
لدى	لدى	UC
الفرد	الفرد	UC
,	.	REPLACE_PC
أما	أما	UC
السلبيات	السلبيات	UC
على	على	UC
الفرد	الفرد	UC
مثل	مثل	UC
الإدمان	الإدمان	UC
في	في	UC
استخدام	استخدام	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
, تأثير	وتأثير	REPLACE_MI+REPLACE_PT
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
على	على	UC
صحة	صحة	UC
الإنسان	الإنسان	UC
و العقل	والعقل	MERGE
,	.	REPLACE_PC
الإيجابيات	الإيجابيات	UC
على	على	UC
المجتمع	المجتمع	UC
وهو مثله	ومثله	UNK
على	على	UC
الفرد	الفرد	UC
كنشر	كنشر	UC
الثقافات	الثقافات	UC
, تنوع	وتنوع	REPLACE_MI+REPLACE_PT
اللغات	اللغات	UC
و تطويرها	وتطويرها	MERGE
وغيره	وغيرها	REPLACE_MI
,	.	REPLACE_PC
أما	أما	UC
السلبيات	السلبيات	UC
على	على	UC
المجتمع	المجتمع	UC
مثل	مثل	UC
انتشار	انتشار	UC
العداوة	العداوة	UC
والعنصرية	والعنصرية	UC
و تأثيره	وتأثيره	MERGE
على	على	UC
المجتمع	المجتمع	UC
بشكل	بشكل	UC
ملحوظ	ملحوظ	UC
.	.	UC
إنني	إنني	UC
أفضل	أفضل	UC
استخدام	استخدام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بشدة	بشدة	UC
لأنه	لأنها	REPLACE_XG
يساعدني	تساعدني	REPLACE_MI
أن	أن	UC
أتواصل	أتواصل	UC
بسرعة	بسرعة	UC
مع	مع	UC
من	من	UC
أريد	أريد	UC
و لكن	ولكن	MERGE
علي	علي	UC
أن	أن	UC
أستخدمه	أستخدمها	REPLACE_XG
بحذر	بحذر	UC
.	.	UC

التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
.		DELETE_PM
في	في	UC
هذا	هذا	UC
العصر	العصر	UC
الكثير	الكثير	UC
منا	منا	UC
من		DELETE_XM
يستخدم	يستخدم	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
,		DELETE_PM
لما	لما	UC
يحتويه	تحتويه	REPLACE_MI
من	من	UC
مزايا	مزايا	UC
,		DELETE_PM
وفوائد	وفوائد	UC
تسهل	تسهل	UC
علينا	علينا	UC
أمور	أمور	UC
حياتنا	حياتنا	UC
,		DELETE_PM
كالتواصل	كالتواصل	UC
, التسوق	والتسوق	REPLACE_PT+REPLACE_SF
والتعرف	والتعرف	UC
على	على	UC
ثقافات	ثقافات	UC
الشعوب	الشعوب	UC
الأخرى	الأخرى	UC
	.	INSERT_PM
ولكن	ولكن	UC
هناك	هناك	UC
آثار	آثارا	REPLACE_XC
لهذه	لهذه	UC
الوسائل	الوسائل	UC
	;	INSERT_PM
آثار	آثارا	REPLACE_XC
إيجابية	إيجابية	UC
وآثار	وآثار	UC
سلبية	سلبية	UC
,	.	REPLACE_PC
فمن	فمن	UC
آثار	آثار	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
السلبية	السلبية	UC
أنها	أنها	UC
مضرة	مضرة	UC
للعين	للعين	UC
عند	عند	UC
الجلوس	الجلوس	UC
عليها	عليها	UC
لساعات	لساعات	UC
طويلة	طويلة	UC
	,	INSERT_PM
كما	كما	UC
أنها	أنها	UC
تسبب	تسبب	UC
السمنة	السمنة	UC
لأنها	لأنها	UC
تلهيك	تلهيك	UC
عن	عن	UC
ممارسة	ممارسة	UC
الرياضة	الرياضة	UC
,	.	REPLACE_PC
ولها	ولها	UC
تأثير	تأثير	UC
سلبي	سلبي	UC
على	على	UC
الأطفال	الأطفال	UC
عند	عند	UC
استخدامهم	استخدامهم	UC
لها	لها	UC
بكثرة	بكثرة	UC
,		DELETE_PM
كالإرهاق	كالإرهاق	UC
, العنف	والعنف	REPLACE_PT+REPLACE_SF
والآرق	والأرق	REPLACE_OH
,		DELETE_PM
والعديد	والعديد	UC
من	من	UC
الأمور	الأمور	UC
.	,	REPLACE_PC
فلأطفال	فالأطفال	REPLACE_OH+REPLACE_OM
هم	هم	UC
الأكثر	الأكثر	UC
عرضة	عرضة	UC
لمشاكل	لمشاكل	UC
التوصل	التواصل	REPLACE_OH+REPLACE_OM
الاجتماعي	الاجتماعي	UC
.	.	UC
أما	أما	UC
من	من	UC
جانب	جانب	UC
الأثر	الأثر	UC
الإيجابي	الإيجابي	UC
فهي	فهي	UC
مفيدة	مفيدة	UC
جدا	جدا	UC
لما	لما	UC
تحتويه	تحتويه	UC
من	من	UC
كم	كم	UC
هائل	هائل	UC
من	من	UC
المعلومات	المعلومات	UC
,		DELETE_PM
والصور	والصور	UC
,		DELETE_PM
والفيديوهات	والفيديوهات	UC
المفيدة	المفيدة	UC
كما	كما	UC
تنقل	تنقل	UC
أحدث	أحدث	UC
الأخبار	الأخبار	UC
,	,	UC
وتستطيع	وتستطيع	UC
من	من	UC
خلالها	خلالها	UC
التثقف	التثقف	UC
والاستكشاف	والاستكشاف	UC
	.	INSERT_PM
كما	كما	UC
تتيح	تتيح	UC
لك	لك	UC
فرصة	فرصة	UC
التعرف	التعرف	UC
على	على	UC
أشخاص	أشخاص	UC
جدد	جدد	UC
,		DELETE_PM
وتبادل	وتبادل	UC
الامعلومات	المعلومات	REPLACE_OD
,		DELETE_PM
والصور	والصور	UC
,		DELETE_PM
والخبرات	والخبرات	UC
.	.	UC
فيؤثر	فيؤثر	UC
التواصل	التواصل	UC
و التخالط	والتخالط	MERGE
مع	مع	UC
المجتمع	المجتمع	UC
بشكل	بشكل	UC
كبير	كبير	UC
على	على	UC
الفرد	الفرد	UC
ليصبح	ليصبح	UC
شخص	شخصا	REPLACE_XC
متعاون ,	متعاونا	REPLACE_PT+REPLACE_XC
اجتماعي	واجتماعيا	REPLACE_XC
و مثقف	ومثقفا	REPLACE_X
.	.	UC
ففي	ففي	UC
الختام	الختام	UC
أود	أود	UC
أن	أن	UC
نكون	تكون	REPLACE_OR
استمتعت	استمتعت	UC
بما	بما	UC
قدمته	قدمته	UC
من	من	UC
معلومات	معلومات	UC
وتذكر	وتذكر	UC
أن	أن	UC
ليس	ليس	UC
هناك	هناك	UC
منزل	منزل	UC
يخلو	يخلو	UC
من	من	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
.	.	UC
ممممممممممم		DELETE_XM

بوصولنا	بوصولنا	UC
للقرن	للقرن	UC
الواحد	الواحد	UC
و العشرين	والعشرين	MERGE
أصبحنا	أصبحنا	UC
نرى	نرى	UC
التكنولوجيا	التكنولوجيا	UC
في	في	UC
كل	كل	UC
أرجاء	أرجاء	UC
العالم	العالم	UC
لما	لما	UC
فيه	فيها	REPLACE_XG
من	من	UC
أهميته	أهمية	REPLACE_MI
و عدم	وعدم	MERGE
قدرة	قدرة	UC
الإنسان	الإنسان	UC
على	على	UC
التخلي	التخلي	UC
عنه	عنها	REPLACE_XG
لدوره	لدورها	REPLACE_XG
الكبير	الكبير	UC
في	في	UC
تسهيل	تسهيل	UC
حياتنا	حياتنا	UC
اليومية	اليومية	UC
.	.	UC
رغم	رغم	UC
أهمية	أهمية	UC
التكنولوجيا	التكنولوجيا	UC
إلا	إلا	UC
أن	أن	UC
استخدام	استخدام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
ترك	ترك	UC
أثر	أثرا	REPLACE_XC
سلبي	سلبيا	REPLACE_XC
كبير	كبيرا	REPLACE_XC
على	على	UC
حياة	حياة	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
	,	INSERT_PM
فأصبح	فأصبح	UC
ينتشر	ينتشر	UC
الإدمان	الإدمان	UC
في	في	UC
استخدامه	استخدامها	REPLACE_MI
مما	مما	UC
سبب	سبب	UC
العديد	العديد	UC
من	من	UC
المشاكل	المشاكل	UC
مثل	مثل	UC
(	(	UC
الحوادث	الحوادث	UC
بسبب	بسبب	UC
استخدام	استخدام	UC
الهاتف	الهاتف	UC
عند	عند	UC
القيادة	القيادة	UC
,	,	UC
سرق	سرقة	REPLACE_OM
المعلومات	المعلومات	UC
الخاصة	الخاصة	UC
و نشرها	ونشرها	MERGE
و تهديد	وتهديد	MERGE
أصحابها	أصحابها	UC
عبر	عبر	UC
البرنامج	البرنامج	UC
	,	INSERT_PM
و اختراق	واختراق	MERGE
الحسابات	الحسابات	UC
	)	INSERT_PM
	.	INSERT_PM
و لكن	ولكن	MERGE
استخدام	استخدام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لا	لا	UC
زال	زال	UC
يفيدنا	يفيدنا	UC
رغم	رغم	UC
أضراره	أضراره	UC
	,	INSERT_PM
و فتح	وفتح	MERGE
لنا	لنا	UC
فرصة	فرصة	UC
التعلم	التعلم	UC
