SOURCE	TARGET
الاموال	الأموال	REPLACE_OH
لان	لأن	REPLACE_OH
امتنا	أمتنا	REPLACE_OH
معها	معها	UC
الله	الله	UC
سبحانه	سبحانه	UC
وتعالى	وتعالى	UC
والله	والله	UC
يمهل	يمهل	UC
ولا	ولا	UC
يهمل	يهمل	UC
	.	INSERT_PM
ما	ما	UC
اكثر	أكثر	REPLACE_OH
الحروب	الحروب	UC
التي	التي	UC
مرت	مرت	UC
على	على	UC
الامة	الأمة	REPLACE_OH
وخسرت	وخسرت	UC
بالنهاية	بالنهاية	UC
ومصير	ومصير	UC
امريكا	أمريكا	REPLACE_OH
نفس	نفس	UC
الخسارة	الخسارة	UC
والهزيمة	والهزيمة	UC
مهما	مهما	UC
طال	طال	UC
الزمن	الزمن	UC
	،	INSERT_PM
فلتراجع	فلتراجع	UC
امريكا	أمريكا	REPLACE_OH
حساباتها	حساباتها	UC
قبل	قبل	UC
ان	أن	REPLACE_OH
تدمر	تدمر	UC
نفسها	نفسها	UC
بنفسها	بنفسها	UC
لان	لأن	REPLACE_OH
امتنا	أمتنا	REPLACE_OH
العربية	العربية	UC
لن	لن	UC
تركع	تركع	UC
ابدا	أبدا	REPLACE_OH
الا	إلا	REPLACE_OH
لله	لله	UC
تعالى	تعالى	UC
فنعم	فنعم	UC
المولى	المولى	UC
ونعم	ونعم	UC
النصير	النصير	UC
	.	INSERT_PM

حسبنا	حسبنا	UC
الله	الله	UC
ونعم	ونعم	UC
الوكيل	الوكيل	UC
	.	INSERT_PM
اصبح	أصبح	REPLACE_OH
العرب	العرب	UC
والمسلمين	والمسلمين	UC
هم	هم	UC
اكثر	أكثر	REPLACE_OH
الشعوب	الشعوب	UC
على	على	UC
وجه	وجه	UC
الارض	الأرض	REPLACE_OH
مشردين	مشردين	UC
في	في	UC
بلدانهم	بلدانهم	UC
	؛	INSERT_PM
لأن	لأن	UC
منظمة	منظمة	UC
التعاون	التعاون	UC
وعاظ	وعاظ	UC
السلاطين	السلاطين	UC
وجامعة	وجامعة	UC
الدول	الدول	UC
العربية	العربية	UC
تريد	تريد	UC
تصفية	تصفية	UC
الشعب	الشعب	UC
السوري	السوري	UC
والشعب	والشعب	UC
الفلسطيني	الفلسطيني	UC
قبل	قبل	UC
ان	أن	REPLACE_OH
تنظر	تنظر	UC
مرة	مرة	UC
اخرى	أخرى	REPLACE_OH
إلى	إلى	UC
السودان	السودان	UC
لتقسمه	لتقسمه	UC
مرة	مرة	UC
ثانية	ثانية	UC
وثالثة	وثالثة	UC
	.	INSERT_PM

في	في	UC
البدايه	البداية	REPLACE_OT
نوصل	نوصل	UC
لكم	لكم	UC
اخواننا	إخواننا	REPLACE_OH
القطريين	القطريين	UC
	،	INSERT_PM
والى	وإلى	REPLACE_OH
امير	أمير	REPLACE_OH
قطر	قطر	UC
	،	INSERT_PM
ورئيس	ورئيس	UC
الوزراء	الوزراء	UC
	،	INSERT_PM
وكل	وكل	UC
القطريين	القطريين	UC
الأسف	الأسف	UC
عن	لما	REPLACE_SW
مايقوله	يقوله	REPLACE_OD
هذا	هذا	UC
الرئيس	الرئيس	UC
المخلوع	المخلوع	UC
وبلاطجته	وبلاطجته	UC
عنكم	عنكم	UC
	،	INSERT_PM
فنحن	فنحن	UC
الشعب	الشعب	UC
اليمني	اليمني	UC
يعرفكم	يعرفكم	UC
بكرمكم	بكرمكم	UC
له	له	UC
وبالمبادرات	وبالمبادرات	UC
لحل	لحل	UC
حرب	حرب	UC
الحوثيين	الحوثيين	UC
التي	التي	UC
اختلقها	اختلقها	UC
الرئيس	الرئيس	UC
	.	INSERT_PM
شكرا	شكرا	UC
قطر	قطر	UC
وكل	وكل	UC
الشعب	الشعب	UC
اليمني	اليمني	UC
معاك	معك	REPLACE_OD
	،	INSERT_PM
وهولاء	وهؤلاء	REPLACE_OR
الذين	الذين	UC
يتحدثون	يتحدثون	UC
عن	عن	UC
قطر	قطر	UC
هم	هم	UC
مؤجورين	مأجورون	REPLACE_OR+REPLACE_XC
	.	INSERT_PM

الثورة	الثورة	UC
في	في	UC
مراحلها	مراحلها	UC
الاخيرة	الأخيرة	REPLACE_OH
و اغلب	وأغلب	REPLACE_O
مناطق	مناطق	UC
سورية	سورية	UC
ثائرة	ثائرة	UC
باستثناء	باستثناء	UC
بعض	بعض	UC
البؤر	البؤر	UC
في	في	UC
حلب	حلب	UC
ودمشق	ودمشق	UC
والجيش	والجيش	UC
مداوم	مداوم	UC
بالإنشقاق	بالانشقاق	REPLACE_OH
والإلتحاق	والانلتحاق	REPLACE_OH+REPLACE_OM
بالجيش	بالجيش	UC
السوري	السوري	UC
الحر	الحر	UC
.	.	UC
وبعد	وبعد	UC
قتل	قتل	UC
الآلاف	الآلاف	UC
	،	INSERT_PM
واعتقال	واعتقال	UC
عشرات	عشرات	UC
الألوف	الآلاف	REPLACE_XC+REPLACE_XG
من	من	UC
االمتظاهرين	االمتظاهرين	UC
وتعذيبهم	وتعذيبهم	UC
	،	INSERT_PM
وقتل	وقتل	UC
المخطوفين	المخطوفين	UC
واكتشاف	واكتشاف	UC
مقابر	مقابر	UC
جماعية	جماعية	UC
في	في	UC
درعا	درعا	UC
و حمص	وحمص	MERGE
نطالب	نطالب	UC
من	من	UC
ازلام	أزلام	REPLACE_OH
الحكم	الحكم	UC
بتسليم	بتسليم	UC
انفسهم	أنفسهم	REPLACE_OH
لمحكمة	لمحكمة	UC
الجنايات	الجنايات	UC
الدولية	الدولية	UC
لتخفيف	لتخفيف	UC
الاحكام	الأحكام	REPLACE_OH
عليهم	عليهم	UC
.	.	UC

هؤلاء	هؤلاء	UC
الفلسطينيين	الفلسطينيون	REPLACE_XC
وبالأخص	وبالأخص	UC
قياداتهم	قياداتهم	UC
من	من	UC
فتح	فتح	UC
أبعد	أبعد	UC
ما	ما	UC
يكون	يكون	UC
مما	مما	UC
حل	حل	UC
بفلسطين	بفلسطين	UC
وأهلها	وأهلها	UC
من	من	UC
نكبات	نكبات	UC
وانتهاكات	وانتهاكات	UC
من	من	UC
العدو	العدو	UC
وما	وما	UC
غزة	غزة	UC
من	من	UC
ذلك	ذلك	UC
ببعيد	ببعيد	UC
ولا	ولا	UC
يرجى	يرجى	UC
منهم	منهم	UC
أبدا	أبدا	UC
ما داموا	ماداموا	MERGE
ما	ما	UC
قادرين	قادرين	UC
تيفقوا	يتعاونون	REPLACE_SW
فيما	فيما	UC
بينها	بينهم	REPLACE_MI
لمواجهة	لمواجهة	UC
العدو	العدو	UC
وهمهم	وهمهم	UC
السلطة	السلطة	UC
وجمع	وجمع	UC
الدولارات	الدولارات	UC
لحساباتهم	لحساباتهم	UC
الخاصة	الخاصة	UC
.	.	UC
لذا	لذا	UC
على	على	UC
الشعب	الشعب	UC
الفلسطيني	الفلسطيني	UC
إعلان	إعلان	UC
الإنتفاضة	الانتفاضة	REPLACE_OH
عليهم	عليهم	UC
أولا	أولا	UC
ثم	ثم	UC
اسرائيل	إسرائيل	REPLACE_OH
.	.	UC

ان	ان	UC
النظام	النظام	UC
البائد	البائد	UC
قد	قد	UC
افسد	افسد	UC
كل	كل	UC
شيء	شيء	UC
وقضى	وقضى	UC
على	على	UC
القيم	القيم	UC
والدين	والدين	UC
وقضى	وقضى	UC
على	على	UC
التربية	التربية	UC
السليمة	السليمة	UC
،	،	UC
فماذا	فماذا	UC
حصلت	حصلت	UC
؟	؟	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
جيل	جيل	UC
افسد	افسد	UC
منه	منه	UC
لا	لا	UC
يهمه	يهمه	UC
الا	الا	UC
الانانية	الانانية	UC
والنفاق	والنفاق	UC
وسفك	وسفك	UC
الدماء	الدماء	UC
والسرقة	والسرقة	UC
واللطم	واللطم	UC
والتجسس	والتجسس	UC
والتذلل	والتذلل	UC
للاستعمار	للاستعمار	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
البعثي	البعثي	UC
هو	هو	UC
شر	شر	UC
على	على	UC
العراق	العراق	UC
والجالسون	والجالسون	UC
على	على	UC
الحكم	الحكم	UC
الآن	الآن	UC
اخرب	اخرب	UC
من	من	UC
البعثي	البعثي	UC
.	.	UC
.	.	UC
.	.	UC
حال	حال	UC
البلد	البلد	UC
في	في	UC
اسوا	اسوا	UC
حال	حال	UC

بسم	بسم	UC
الله	الله	UC
الرحمن	الرحمن	UC
الرحيم	الرحيم	UC
.	.	UC
الحمدلله	الحمد لله	SPLIT
رب	رب	UC
العالمين	العالمين	UC
،		DELETE_PM
الرحمن	الرحمن	UC
الرحيم	الرحيم	UC
مالك	مالك	UC
يوم	يوم	UC
الدين	الدين	UC
اياك	إياك	REPLACE_OH
نعبد	نعبد	UC
واياك	وإياك	REPLACE_OH
نستعين	نستعين	UC
اهدنا	اهدنا	UC
الصراط	الصراط	UC
المستقيم	المستقيم	UC
صراط	صراط	UC
الذين	الذين	UC
انعمت	أنعمت	REPLACE_OH
عليهم	عليهم	UC
غير	غير	UC
المغضوب	المغضوب	UC
عليهم	عليهم	UC
ولا	ولا	UC
الضالين	الضالين	UC
.	.	UC
صدق	صدق	UC
الله	الله	UC
العلي	العلي	UC
العظيم	العظيم	UC
.	.	UC
الى	إلى	REPLACE_OH
ارواحنا	أرواحنا	REPLACE_OH
و ارواح	وأرواح	REPLACE_O
الشهداء	الشهداء	UC
.	.	UC
.	.	UC
.	.	UC
في	في	UC
البحرين	البحرين	UC
	،	INSERT_PM
واليمن	واليمن	UC
	،	INSERT_PM
ومصر	ومصر	UC
	،	INSERT_PM
وليبيا	وليبيا	UC
.	.	UC
في	في	UC
امان	أمان	REPLACE_OH
الله	الله	UC
جميعا	جميعا	UC
.	.	UC

نعم	نعم	UC
نحن	نحن	UC
مع	مع	UC
البلطجة	البلطجة	UC
	،	INSERT_PM
مبلغ	مبلغ	UC
139534883720	139534883720	UC
.		DELETE_PM
93		DELETE_XM
دولا	دولارا	REPLACE_OM+REPLACE_XC
امريكي	أمريكيا	REPLACE_OH+REPLACE_XC
هو	هو	UC
عائد	عائد	UC
النفط	النفط	UC
	،	INSERT_PM
والغاز	والغاز	UC
	،	INSERT_PM
والذهب	والذهب	UC
	،	INSERT_PM
والنحاس	والنحاس	UC
	،	INSERT_PM
والسمك	والسمك	UC
في	في	UC
الشهر	الشهر	UC
	،	INSERT_PM
أين	أين	UC
يذهب	يذهب	UC
هذا	هذا	UC
المال	المال	UC
؟	؟	UC
ولا يزال	ومازال	UNK
يشحت	يشحت	UC
ويمد	ويمد	UC
يديه	يديه	UC
للعالم	للعالم	UC
والنتيجة	والنتيجة	UC
؟	،	REPLACE_PC
الشعب	الشعب	UC
بالجواري	بالجواري	UC
	،	INSERT_PM
والعربيات	والعربيات	UC
	،	INSERT_PM
والموتورسيكل	والموتوسيكل	REPLACE_OD
	،	INSERT_PM
والبقية	والبقية	UC
تأكل	تأكل	UC
من	من	UC
القمامة	القمامة	UC
وتتسول	وتتسول	UC
في	في	UC
الجولات	الشوارع	REPLACE_SW
	.	INSERT_PM

يبدو	يبدو	UC
ان	أن	REPLACE_OH
الجزيره	الجزيرة	REPLACE_OT
تكن	تكن	UC
العداوه	العداوة	REPLACE_OT
للمملكه	للملك	REPLACE_OD
و السلفيين	وللسلفيين	REPLACE_X
بشكل	بشكل	UC
عام	عام	UC
	،	INSERT_PM
و كل	وكل	MERGE
شخص	شخص	UC
يلاحظ	يلاحظ	UC
بنفسه	بنفسه	UC
	.	INSERT_PM
الدليل	الدليل	UC
هو	هو	UC
اخبار	أخبار	REPLACE_OH
الجزيره	الجزيرة	REPLACE_OT
نفسها	نفسها	UC
	،	INSERT_PM
تبحث	تبحث	UC
عن	عن	UC
كل	كل	UC
العيوب	العيوب	UC
	،	INSERT_PM
و تترك	وتترك	MERGE
جميع	جميع	UC
المحاسن	المحاسن	UC
	،	INSERT_PM
و كل	وكل	MERGE
شىء	شيء	REPLACE_OA+REPLACE_OR
مب	ما	REPLACE_OR
زين	زين	UC
يصير	يصير	UC
في	في	UC
مصر	مصر	UC
او	أو	REPLACE_OH
في	في	UC
اي	أي	REPLACE_OH
مكان	مكان	UC
سببه	سببه	UC
السلفيين	السلفيين	UC
	.	INSERT_PM

عندما	عند	REPLACE_MI
قراءة	قراءة	UC
عنوان	عنوان	UC
الخبرشعرة	الخبر شعرت	REPLACE_X
للوهلة	للوهلة	UC
ألأولى	الأولى	REPLACE_OH
بأن	بأن	UC
واحدا	واحدا	UC
من	من	UC
فخامتهم	فخامتهم	UC
،	،	UC
نظر	نظر	UC
إلى	إلى	UC
السماء	السماء	UC
نظرة	نظرة	UC
متأمل	متأمل	UC
وأحس	وأحس	UC
بداخل	بداخل	UC
قل به	قلبه	MERGE
عظمة	عظمة	UC
الله	الله	UC
الجب		DELETE_XM
ار		DELETE_XM
القوي	العظيم	REPLACE_SW
العادل	العادل	UC
.	.	UC
ولكن	ولكن	UC
عندم	عند	REPLACE_OD
قراءة	قراءة	UC
الصفحة	الصفحة	UC
رأيت	رأيت	UC
ألأختلا ف	التناقض	UNK
على	على	UC
خدمة	خدمة	UC
المحتل	المحتل	UC
.	.	UC
.		DELETE_PM
.		DELETE_PM
في	في	UC
كل	كل	UC
أطماعهم	أطماعهم	UC
هم	هم	UC
مختلفون	مختلفون	UC
،	،	UC
ومت فقون	ومترابطون	REPLACE_S
على	على	UC
ن	هدف	REPLACE_SW
فس		DELETE_XM
المقاومة	المقاومة	UC
،	،	UC
ولكن	ولكن	UC
يأبى	يأبى	UC
الله	الله	UC
للمناضلين	للمناضلين	UC
الت	الت	UC
عب	عب	UC
وللمقاومين	وللمقاومين	UC
الجبن	الجبن	UC
والضعف	والضعف	UC
والهوان	والهوان	UC
.	.	UC
.		DELETE_PM
.		DELETE_PM

صبر	صبرا	REPLACE_XC
يا	يا	UC
شعب	شعب	UC
سوريا	سوريا	UC
حبيب	الحبيب	REPLACE_XF
	،	INSERT_PM
إن	إن	UC
مع	مع	UC
عسر	العسر	REPLACE_XF
يسر	يسرا	REPLACE_XC
	،	INSERT_PM
فلم	فلم	UC
يبقى	يبق	REPLACE_XC
كثير	كثير	UC
ليس	ليس	UC
منكم	منكم	UC
	،	INSERT_PM
بل	بل	UC
لهذا	لهذا	UC
طاغي	الطاغية	REPLACE_XF
جبار	جبار	UC
عنيد	عنيد	UC
مناع	مناع	UC
لخير	للخير	REPLACE_OM
	،	INSERT_PM
سفاك	سفاك	UC
دم	دما	REPLACE_XC
معتدي	معتد	REPLACE_XC+REPLACE_XN
أثيم	أثيم	UC
	،	INSERT_PM
	أثيم	INSERT_XM
عليه	عليه	UC
ما	ما	UC
يستحق	يستحق	UC
من	من	UC
الله	الله	UC
وملائكته	وملائكته	UC
و خلق	وخلق	MERGE
أجمعين	أجمعين	UC
	.	INSERT_PM
نهاية	نهاية	UC
مؤلمة	مؤلمة	UC
ستكون	ستكون	UC
لهذا	لهذا	UC
طاغي	الطاغية	REPLACE_XF
بإدن	بإذن	REPLACE_OR
الله	الله	UC
	؛	INSERT_PM
لأنه	لأنه	UC
يعلم	يعلم	UC
من	من	UC
خلق	خلق	UC
وهو	وهو	UC
لطيف	لطيف	UC
خبير	خبير	UC
	.	INSERT_PM

لقد	لقد	UC
قلت	قلت	UC
انت	أنت	REPLACE_OH
بنفسك	بنفسك	UC
في	في	UC
مؤتمر	مؤتمر	UC
فتح	فتح	UC
الاخير	الأخير	REPLACE_OH
العام	العام	UC
الماضي	الماضي	UC
في	في	UC
اغسطس	أغسطس	REPLACE_OH
.	،	REPLACE_PC
.		DELETE_PM
قد	قد	UC
واجهت	واجهت	UC
حمله	حملة	REPLACE_OT
لا	لا	UC
تتحملها	تتحملها	UC
الجبال	الجبال	UC
.	.	UC
.		DELETE_PM
ولهذا	ولهذا	UC
انصحك	أنصحك	REPLACE_OH
بان	بأن	REPLACE_OH
تبتعد	تبتعد	UC
كليا	كليا	UC
عن	عن	UC
المسرح	المسرح	UC
الفلسطني	الفلسطيني	REPLACE_OM
.	،	REPLACE_PC
.		DELETE_PM
افضل	أفضل	REPLACE_OH
لك	لك	UC
ولن	ولن	UC
تحصل	تحصل	UC
لا	لا	UC
علي	على	REPLACE_OA
نائب	نائب	UC
الرئيس	الرئيس	UC
	،	INSERT_PM
ولا	ولا	UC
اكثر	أكثر	REPLACE_OH
ما	ما	UC
حصلت	حصلت	UC
عليه	عليه	UC
الان	الآن	REPLACE_OH
	،	INSERT_PM
ولن	ولن	UC
يقبل	يقبل	UC
بك	بك	UC
الشعب	الشعب	UC
ابدا	أبدا	REPLACE_OH
	،	INSERT_PM
ولا	ولا	UC
حتي	حتى	REPLACE_OA
امريكا	أمريكا	REPLACE_OH
	،	INSERT_PM
ولا	ولا	UC
اسرائيل	إسرائيل	REPLACE_OH
	،	INSERT_PM
ولا	ولا	UC
كل	كل	UC
النظام	النظام	UC
العربي	العربي	UC
.	.	UC
.		DELETE_PM

لو	لو	UC
سمح	سمح	UC
لكل	لكل	UC
موظف	موظف	UC
وافد	وافد	UC
مقيم	مقيم	UC
يعمل	يعمل	UC
في	في	UC
المملكة	المملكة	UC
بإحضار	بإحضار	UC
عائلته	عائلته	UC
سوف	سوف	UC
نضمن	نضمن	UC
انا	أن	REPLACE_SW
معظم	معظم	UC
راتب	راتب	UC
الوافد	الوافد	UC
سوف	سوف	UC
تصرف	ينفق	REPLACE_SW
داخل	داخل	UC
الممكلة	الممكلة	UC
	،	INSERT_PM
ولكن	ولكن	UC
حين	حين	UC
يمنع	يمنع	UC
استقدام	استقدام	UC
عائلته	عائلته	UC
وخصوصا	وخصوصا	UC
اذا	إذا	REPLACE_OH
كان	كان	UC
عامل	عاملا	REPLACE_XC
لا	لا	UC
يسمح	يسمح	UC
له	له	UC
فمن	فمن	UC
الضروري	الضروري	UC
ارسال	إرسال	REPLACE_OH
المال	المال	UC
الى	إلى	REPLACE_OH
بلده	بلده	UC
كي	كي	UC
يعيل	يعيل	UC
اهله	أهله	REPLACE_OH
وشكرا	وشكرا	UC
	.	INSERT_PM

المهم	المهم	UC
ليس	ليس	UC
وجود	وجود	UC
النساء	النساء	UC
في	في	UC
مجلس	مجلس	UC
الشورى	الشورى	UC
	،	INSERT_PM
المهم	المهم	UC
ان	أن	REPLACE_OH
يكون	يكون	UC
المجلس	المجلس	UC
يمثل	يمثل	UC
الشعب	الشعب	UC
حتى	حتى	UC
لو	لو	UC
صارت	صارت	UC
نسبه	نسبة	REPLACE_OT
النساء	النساء	UC
100	100	UC
%	%	UC
.	.	UC
مجلس	مجلس	UC
الشورى	الشورى	UC
يجب	يجب	UC
ان	أن	REPLACE_OH
يكون	يكون	UC
منتخب	منتخبا	REPLACE_XC
من	من	UC
الشعب	الشعب	UC
	،	INSERT_PM
اعضائه	أعضاؤه	REPLACE_OH
يمثلون	يمثلون	UC
الشعب	الشعب	UC
	،	INSERT_PM
وان	وأن	REPLACE_OH
يكون	يكون	UC
جميع	جميع	UC
الاعضاء	الأعضاء	REPLACE_OH
سعوديين	سعوديين	UC
الاصل	الأصل	REPLACE_OH
والمنشاء	والمنشاء	UC
.	،	REPLACE_PC
يعني	يعني	UC
يكون	يكون	UC
خالي	خاليا	REPLACE_XC
من	من	UC
تركمانستاني	تركمانستاني	UC
	،	INSERT_PM
وازبكستاني	وأوزبكستاني	REPLACE_OM+REPLACE_OR
	،	INSERT_PM
وفتيحي	وفتيحي	UC
	،	INSERT_PM
وباقي	وباقي	UC
الحاشيه	الحاشية	REPLACE_OT
.	.	UC

في	في	UC
زكرة	ذكرى	REPLACE_OR
وفاة	وفاة	UC
الشهيد	الشهيد	UC
ياسر	ياسر	UC
عرفات	عرفات	UC
	،	INSERT_PM
زهرة	زهرة	UC
الحقائق	الحقائق	UC
والانحرافات	والانحرافات	UC
	.	INSERT_PM
رسالتي	رسالتي	UC
لكل	لكل	UC
من	من	UC
يدافع	يدافع	UC
عن	عن	UC
دحلان	دحلان	UC
عليه	عليه	UC
ايدآ ان	أولا أن	REPLACE_SW
يدافع	يدافع	UC
عن	عن	UC
الشيطان	الشيطان	UC
	؛	INSERT_PM
لان	لأن	REPLACE_OH
عداوة	عداوة	UC
الشيطان	الشيطان	UC
معرفة	معروفة	REPLACE_OH+REPLACE_OM
عندنا	عندنا	UC
من	من	UC
الكتاب	الكتاب	UC
والسنة	والسنة	UC
	.	INSERT_PM
لكن	لكن	UC
امسال	أزلام	REPLACE_SW
دحلان	دحلان	UC
يوهمو	يوهمون	REPLACE_OM
بعدآ	بعدا	REPLACE_OR
منا	منا	UC
بشعارات	بشعارات	UC
التحرير	التحرير	UC
والوطنية	والوطنية	UC
	،	INSERT_PM
هم	هم	UC
اخطر	أخطر	REPLACE_OH
من	من	UC
الشيطان	الشيطان	UC
	،	INSERT_PM
ولكنهم	ولكنهم	UC
مندسين	مندسون	REPLACE_OR
بيننا	بيننا	UC
	.	INSERT_PM
ولا	ولا	UC
اتوقع	أتوقع	REPLACE_OH
التحرير	التحرير	UC
لفلسطين	لفلسطين	UC
حتى	حتى	UC
تنتهي	تنتهي	UC
هذه	هذه	UC
المله	الملة	REPLACE_OT
المتسهينة	المسيسة	REPLACE_OD+REPLACE_OR
.	.	UC

يجب	يجب	UC
تغليب	تغليب	UC
مصلحة	مصلحة	UC
الوطن	الوطن	UC
في	في	UC
كل	كل	UC
شي	شيء	REPLACE_OM
وعدم	وعدم	UC
جر	جر	UC
البلاد	البلاد	UC
الى	إلى	REPLACE_OH
المجهول	المجهول	UC
.	.	UC
على	على	UC
الرئيس	الرئيس	UC
ان	أن	REPLACE_OH
يتحمل	يتحمل	UC
المسؤولية	المسؤولية	UC
في	في	UC
هذا	هذه	REPLACE_XG
اللحظة	اللحظة	UC
التاريخية	التاريخية	UC
	،	INSERT_PM
وان	وأن	REPLACE_OH
يسلن	يسلم	REPLACE_OR
السلطة	السلطة	UC
الى	إلى	REPLACE_OH
