SOURCE	TARGET
هنية	هنية	UC
وعصابته	وعصابته	UC
غير	غير	UC
اطلاق	إطلاق	REPLACE_OH
الشعارات	الشعارات	UC
وهاهم	وهاهم	UC
يعيشون	يعيشون	UC
بترف	بترف	UC
وقادرون	وقادرون	UC
على	على	UC
فتح	فتح	UC
الولائم	الولائم	UC
والموائد	والموائد	UC
والبيوت	والبيوت	UC
المفروشة	المفروشة	UC
بينما	بينما	UC
يقولون	يقولون	UC
للشعب	للشعب	UC
الجوع	الجوع	UC
ولا	ولا	UC
الذل	الذل	UC
نفترش	نفترش	UC
الارض	الأرض	REPLACE_OH
ونلتحف	ونلتحف	UC
السماء	السماء	UC
ولن	ولن	UC
نخضع	نخضع	UC
ومن	ومن	UC
الشعارات	الشعارات	UC
التافهة	التافهة	UC
وهم	وهم	UC
يعيشون	يعيشون	UC
بترف	ببذخ	REPLACE_SW
ايران	إيران	REPLACE_OH
هاهم	هاهم	UC
قادتكم	قادتكم	UC
ياحماس	يا حماس	SPLIT
الصور	الصور	UC
توضح	توضح	UC
حقيقتهم	حقيقتهم	UC
	!	INSERT_PM

بحمد	بحمد	UC
الله	الله	UC
،	،	UC
آمن	آمن	UC
بلد	بلد	UC
في	في	UC
العالم	العالم	UC
السعودية	السعودية	UC
،	،	UC
ولا	ولا	UC
يوجد	يوجد	UC
أحد	أحد	UC
يموت	يموت	UC
من	من	UC
الجوع	الجوع	UC
،	،	UC
وأفقر	وأفقر	UC
الناس	الناس	UC
عندنا	عندنا	UC
أغنى	أغنى	UC
من	من	UC
كثير	كثير	UC
في	في	UC
دول	دول	UC
أخرى	أخرى	UC
،	.	REPLACE_PC
تظل	تظل	UC
السعودية	السعودية	UC
قلب	قلب	UC
أهل	أهل	UC
السنة	السنة	UC
النابض	النابض	UC
،	،	UC
ولا	ولا	UC
عزاء	عزاء	UC
لإيران	لإيران	UC
،	،	UC
ويا	ويا	UC
ليت	ليت	UC
إيران	إيران	UC
تعطي	تعطي	UC
حقوق	حقوق	UC
أهل	أهل	UC
السنة	السنة	UC
في	في	UC
إيران	إيران	UC
	،	INSERT_PM
ولا	ولا	UC
تحاربهم	تحاربهم	UC
	.	INSERT_PM

شئ	شيء	REPLACE_OM
طبيعى	طبيعي	REPLACE_OA
جدا	جدا	UC
إذا	إذا	UC
كان	كان	UC
هناك	هناك	UC
تضيق	تضييق	REPLACE_OM
على	على	UC
المساجد	المساجد	UC
وعلى	وعلى	UC
الحركات	الحركات	UC
الداعية	الداعية	UC
إلى	إلى	UC
إصلاح	إصلاح	UC
وتهذيب	وتهذيب	UC
المجتمع	المجتمع	UC
بكل	بكل	UC
تياراتها	تياراتها	UC
	،	INSERT_PM
وتيسير	وتيسير	UC
وبيزنس	وبيزنس	UC
مع	مع	UC
تجار	تجار	UC
المخدرات	المخدرات	UC
،	،	UC
دا	هذا	REPLACE_SW
شئ	شيء	REPLACE_OM
طبيعى	طبيعي	REPLACE_OA
فى	في	REPLACE_OA
ظل	ظل	UC
قانون	قانون	UC
الإرهاب	الإرهاب	UC
اللى	الذي	REPLACE_OA+REPLACE_OR
قالوا	قالوا	UC
عنه	عنه	UC
إنه	أنه	REPLACE_OH
بيحار	يقتل	REPLACE_SW
تجار	تجار	UC
المخدرات	المخدرات	UC
،	.	REPLACE_PC
حسبنا	حسبنا	UC
الله	الله	UC
ونعم	ونعم	UC
الوكيل	الوكيل	UC
	!	INSERT_PM

قيام	قيام	UC
السلطات	السلطات	UC
الاسرائيلية	الإسرائيلية	REPLACE_OH
باغلاق	بإغلاق	REPLACE_OH
النوادي	النوادي	UC
المثلية	المثلية	UC
الاخرى	الأخرى	REPLACE_OH
يعني	يعني	UC
ان	أن	REPLACE_OH
هناك	هناك	UC
الكثير	الكثير	UC
منها	منها	UC
	.	INSERT_PM
ياله	يا له	SPLIT
من	من	UC
مجتمع	مجتمع	UC
منحط	منحط	UC
اخلاقيا	أخلاقيا	REPLACE_OH
جاءوا	جاءوا	UC
الى	إلى	REPLACE_OH
ارض	أرض	REPLACE_OH
فلسطين	فلسطين	UC
الطاهرة	الطاهرة	UC
لتنجيسها	لتنجيسها	UC
بقذارتهم	بقذارتهم	UC
و يدعون	ويدعون	MERGE
انهم	أنهم	REPLACE_OH
شعب	شعب	UC
الله	الله	UC
المختار	المختار	UC
.	.	UC
انهم	إنهم	REPLACE_OH
انجاس	أنجاس	REPLACE_OH
و حثالة	وحثالة	MERGE
افرزتهم	أفرزتهم	REPLACE_OH
المجتمعات	المجتمعات	UC
الغربية	الغربية	UC
	،	INSERT_PM
و ارادت	وأرادت	REPLACE_O
التخلص	التخلص	UC
من	من	UC
هذه	هذه	UC
القذارة	القذارة	UC
لتلقي	لتلقي	UC
بهم	بهم	UC
في	في	UC
هذه	هذه	UC
الارض	الأرض	REPLACE_OH
الطاهرة	الطاهرة	UC
التي	التي	UC
تشد	تشد	UC
الرحال	الرحال	UC
اليها	إليها	REPLACE_OH
.	،	REPLACE_PC

الرئيس	الرئيس	UC
اليمني	اليمني	UC
يمارس	يمارس	UC
عملية	عملية	UC
أنقامية	انتقامية	REPLACE_OH+REPLACE_OM
ضدأبناء	ضد أبناء	SPLIT
مدينة	مدينة	UC
تعز	تعز	UC
بسبب	بسبب	UC
أنها	أنها	UC
من	من	UC
أيقظت	أيقظت	UC
الشعب	الشعب	UC
اليمني	اليمني	UC
على	على	UC
نظام	نظام	UC
حكمة	حكمة	UC
الفاسد	الفاسد	UC
	،	INSERT_PM
و الدليل	والدليل	MERGE
على	على	UC
ذلك	ذلك	UC
تقل	زيارة	REPLACE_SW
سفاح	سفاح	UC
عدن	عدن	UC
السابق	السابق	UC
عبدالله	عبد الله	SPLIT
فيران	فيران	UC
بعد	بعد	UC
المجازر	المجازر	UC
التي	التي	UC
أرتكبها	ارتكبها	REPLACE_OH
في	في	UC
عدن	عدن	UC
إلى	إلى	UC
محافظة	محافظة	UC
تعز	تعز	UC
وتعينه	وتعيينه	REPLACE_OM
حاكم	حاكما	REPLACE_XC+REPLACE_XN
عسكري	عسكريا	REPLACE_XC
عليها	عليها	UC
	،	INSERT_PM
و بعد	وبعد	MERGE
أسبوع	أسبوع	UC
من	من	UC
تعيينه	تعيينه	UC
بدأت	بدأت	UC
المجازر	المجازر	UC
وبدأ	وبدأ	UC
الشهداء	الشهداء	UC
يتساقطون	يتساقطون	UC
في	في	UC
تعز	تعز	UC
	!	INSERT_PM

لا	لا	UC
تتعبوا	تتعبوا	UC
أنفسكم	أنفسكم	UC
يا	يا	UC
من	من	UC
يطلب	يطلب	UC
من	من	UC
الجزيرة	الجزيرة	UC
تغطية	تغطية	UC
الأحداث	الأحداث	UC
في	في	UC
البحرين	البحرين	UC
	،	INSERT_PM
فليس	فليس	UC
للجزيرة	للجزيرة	UC
مصلحة	مصلحة	UC
في	في	UC
ذلك	ذلك	UC
في	في	UC
حصول	حصول	UC
البحرنيين	البحرنيين	UC
على	على	UC
أي	أي	UC
حق	حق	UC
من	من	UC
حقوقهم	حقوقهم	UC
.	.	UC
فالجزيرة	فالجزيرة	UC
لا	لا	UC
تهتم	تهتم	UC
بأن	بأن	UC
تنال	تنال	UC
الشعوب	الشعوب	UC
حقوقهم	حقوقهم	UC
	،	INSERT_PM
وإنما	وإنما	UC
تهتم	تهتم	UC
بالسبق	بالسبق	UC
الإعلامي	الإعلامي	UC
.	.	UC
وأتفق	وأتفق	UC
مع	مع	UC
الأخ	الأخ	UC
يوسف	يوسف	UC
تعليق	تعليق	UC
رقم	رقم	UC
8	8	UC
	:	INSERT_PM

نعترض	نعترض	UC
علي	على	REPLACE_OA
خطف	خطف	UC
ضيوف	ضيوف	UC
الفلسطينيون	الفلسطينيين	REPLACE_XC
وخاصة	وخاصة	UC
الصحفيون	الصحفيون	UC
	،	INSERT_PM
ومن	ومن	UC
العجب	العجب	UC
أن	أن	UC
القيام	إسرائيل	REPLACE_SW
قد	قد	UC
قامت	قامت	UC
بخطف	بخطف	UC
مواطن	مواطن	UC
غربي	غربي	UC
بينما	بينما	UC
أكثر	أكثر	UC
من	من	UC
عشرة	عشرة	UC
ألاف	آلاف	REPLACE_OH
أسير	أسير	UC
فلسطسني	فلسطيني	REPLACE_OR
	،	INSERT_PM
وينهم	وبينهم	REPLACE_XM
نساء	نساء	UC
وأطفال	وأطفال	UC
مخطوفون	مخطوفون	UC
من	من	UC
قبل	قبل	UC
اليهود	اليهود	UC
	.	INSERT_PM
ماأرخص	ما أرخص	SPLIT
المواطن	المواطن	UC
العربى	العربي	REPLACE_OA
الذى	الذي	REPLACE_OA
لاكرامة	لا كرامة	SPLIT
له	له	UC
هذه	هذه	UC
الأيام	الأيام	UC
	؟	INSERT_PM
فالخزي	فالخزي	UC
واللعنة	واللعنة	UC
على	على	UC
أولياء	أولياء	UC
امور	أمور	REPLACE_OH
العرب	العرب	UC
الذين	الذين	UC
سارعو	سارعوا	REPLACE_OW
واعلنو	وأعلنوا	REPLACE_OH+REPLACE_OM
فرحتهم	فرحتهم	UC
باطلاق	بإطلاق	REPLACE_OH
سراح	سراح	UC
الصحفي	الصحفي	UC
	،	INSERT_PM
ولم	ولم	UC
يناشدو	يناشدوا	REPLACE_OW
العالم	العالم	UC
باطلاق	بإطلاق	REPLACE_OH
سراح	سراح	UC
نسائهم	نسائهم	UC
وأبنائهم	وأبنائهم	UC
	.	INSERT_PM

ضربة	ضربة	UC
معلم	معلم	UC
يا	يا	UC
نظام	نظام	UC
مصر	مصر	UC
	،	INSERT_PM
خلي	خلي	UC
الناس	الناس	UC
مسطلة	مسطلة	UC
عشان	عشان	UC
ما	ما	UC
تتكلم	تتكلم	UC
في	في	UC
السياسة	السياسة	UC
	،	INSERT_PM
وفي	وفي	UC
الاردن	الأردن	REPLACE_OH
نفس	نفس	UC
الهدف	الهدف	UC
بس	بس	UC
بطريقة	بطريقة	UC
اخرى	أخرى	REPLACE_OH
غلوا	غلوا	UC
الاسعار	الأسعار	REPLACE_OH
لحدود	لحدود	UC
جنونية	جنونية	UC
عشان	عشان	UC
الناس	الناس	UC
ما	ما	UC
تفكر	تفكر	UC
الا	إلا	REPLACE_OH
كيف	كيف	UC
بدها	بدها	UC
تجيب	تجيب	UC
لقمة	لقمة	UC
الخبز	الخبز	UC
	،	INSERT_PM
وطبعا	وطبعا	UC
بقية	بقية	UC
البلدان	البلدان	UC
العربية	العربية	UC
حدث	حدث	UC
ولا	ولا	UC
حرج	حرج	UC

وتجدر	وتجدر	UC
الإشارة	الإشارة	UC
إلى	إلى	UC
أن	أن	UC
الدراسة	الدراسة	UC
الرسمية	الرسمية	UC
لم	لم	UC
تتطرق	تتطرق	UC
إلى	إلى	UC
كمية	كمية	UC
المخدرات	المخدرات	UC
غير	غير	UC
المضبوطة	المضبوطة	UC
والتي	والتي	UC
يقدرها	يقدرها	UC
بعض	بعض	UC
المتخصصين	المتخصصين	UC
بأربعة	بأربعة	UC
أضعاف	أضعاف	UC
الكميات	الكميات	UC
المضبوطة	المضبوطة	UC
على	على	UC
الأقل	الأقل	UC
,	,	UC
وهو	وهو	UC
ما	ما	UC
يعتبره	يعتبره	UC
خبراء	خبراء	UC
البحوث	البحوث	UC
الاجتماعية	الاجتماعية	UC
والجنائية	والجنائية	UC
كارثة	كارثة	UC
تحتاج	تحتاج	UC
إلى	إلى	UC
تدخل	تدخل	UC
عاجل	عاجل	UC
من	من	UC
الجهات	الجهات	UC
المسؤولة	المسؤولة	UC
.	.	UC
.	.	UC
.	.	UC
انا	انا	UC
بقول	بقول	UC
لأ	لأ	UC
,	,	UC
احسن	احسن	UC
ماتتدخلش	ماتتدخلش	UC
الجهات	الجهات	UC
المسؤوله	المسؤوله	UC
حتى	حتى	UC
لا	لا	UC
يصبح	يصبح	UC
كل	كل	UC
الشعب	الشعب	UC
المصري	المصري	UC
مدمن	مدمن	UC
!	!	UC
!	!	UC
!	!	UC
!	!	UC
!	!	UC
!	!	UC
والشاطر	والشاطر	UC
يفهمها	يفهمها	UC
.	.	UC
.	.	UC
.	.	UC

يقصد	يقصد	UC
المتحث	الباحث	REPLACE_OR
وجود	وجود	UC
30000	30000	UC
سني	سني	UC
يعملون	يعملون	UC
في	في	UC
الدوله	الدولة	REPLACE_OT
	،	INSERT_PM
فهم	فهم	UC
يعتبرون	يعتبرون	UC
ان	أن	REPLACE_OH
ك		DELETE_XM
لالسنه	للغة	REPLACE_SW
بعثيه	بعثية	REPLACE_OT
	،	INSERT_PM
او	أو	REPLACE_OH
انها	أنها	REPLACE_OH
حجه	حجة	REPLACE_OT
للقضاء	للقضاء	UC
على	على	UC
الوجود	الوجود	UC
السني	السني	UC
في	في	UC
الدوله	الدولة	REPLACE_OT
و تحويلهم	وتحويلهم	MERGE
الى	إلى	REPLACE_OH
اغلبيه	أغلبية	REPLACE_OH+REPLACE_OT
صامته	صامتة	REPLACE_OT
و مهمشه	ومهمشة	REPLACE_O
بالتعاون	بالتعاون	UC
مع	مع	UC
الاكراد	الأكراد	REPLACE_OH
	،	INSERT_PM
و بأمر	وبأمر	MERGE
من	من	UC
اسيادهم	أسيادهم	REPLACE_OH
ايران	إيران	REPLACE_OH
.	.	UC
	وأمريكا	INSERT_XM
.	.	UC
.		DELETE_PM
و		DELETE_XM
امريكا		DELETE_XM

الشعب	الشعب	UC
المصري	المصري	UC
الشقيق	الشقيق	UC
في	في	UC
حالة	حالة	UC
الغيبوبة	الغيبوبة	UC
مخدر	مخدر	UC
كي	كي	UC
ينعم	ينعم	UC
مبارك	مبارك	UC
وحاشيته	وحاشيته	UC
بالسلطة	بالسلطة	UC
والجاه	والجاه	UC
والفساد	والفساد	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
سلطة	سلطة	UC
حقيرة	حقيرة	UC
تشجع	تشجع	UC
زراعة	زراعة	UC
المخدرات	المخدرات	UC
.	.	UC
.	.	UC
وتنآى	وتنآى	UC
عن	عن	UC
زراعة	زراعة	UC
الحبوب	الحبوب	UC
والقمح	والقمح	UC
كي	كي	UC
يحافظوا	يحافظوا	UC
على	على	UC
هذا	هذا	UC
الشعب	الشعب	UC
الطيب	الطيب	UC
لاهثا	لاهثا	UC
وراء	وراء	UC
الرغيف	الرغيف	UC
.	.	UC
.	.	UC
!	!	UC
!	!	UC
!	!	UC
استيقظ	استيقظ	UC
يا	يا	UC
شعبنا	شعبنا	UC
الكريم	الكريم	UC
إن	إن	UC
الأمة	الأمة	UC
بحاجة	بحاجة	UC
إليك	إليك	UC
الآن	الآن	UC
وليس	وليس	UC
غدا	غدا	UC
.	.	UC

بعد	بعد	UC
ذلك	ذلك	UC
قررت	قررت	UC
الا	الا	UC
امارس	امارس	UC
هوايتي	هوايتي	UC
اليوميةوهي	اليوميةوهي	UC
رياضة	رياضة	UC
المشي	المشي	UC
في	في	UC
المنطقة	المنطقة	UC
القريبة	القريبة	UC
من	من	UC
موقع	موقع	UC
الحادث	الحادث	UC
فقررت	فقررت	UC
الابتعاد	الابتعاد	UC
الى	الى	UC
منطقة	منطقة	UC
تسمى	تسمى	UC
ام	ام	UC
الحصم	الحصم	UC
وعندما	وعندما	UC
اوقفت	اوقفت	UC
السيارة	السيارة	UC
بدقيقة	بدقيقة	UC
واحدة	واحدة	UC
فقط	فقط	UC
فتوقفت	فتوقفت	UC
سيارة	سيارة	UC
الشرطة	الشرطة	UC
فسئلتنى	فسئلتنى	UC
ما	ما	UC
هو	هو	UC
سبب	سبب	UC
الوقوف	الوقوف	UC
(	(	UC
هل	هل	UC
السيارة	السيارة	UC
معطبة	معطبة	UC
)	)	UC
فكان	فكان	UC
جوابي	جوابي	UC
ممارسة	ممارسة	UC
رياضة	رياضة	UC
المشي	المشي	UC
وكان	وكان	UC
الجواب	الجواب	UC
محترم	محترم	UC
للغاية	للغاية	UC
من	من	UC
رجال	رجال	UC
الشرطة	الشرطة	UC
وبختصار	وبختصار	UC
شديد	شديد	UC
جدا	جدا	UC

لماذا	لماذا	UC
هذا	هذا	UC
الهجوم	الهجوم	UC
على	على	UC
الجزيرة	الجزيرة	UC
	؟	INSERT_PM
فهي	فهي	UC
لم	لم	UC
تخترع	تخترع	UC
الخبر	الخبر	UC
ولم	ولم	UC
توجده	توجده	UC
من	من	UC
العدم	العدم	UC
.	،	REPLACE_PC
.		DELETE_PM
المشكلة	المشكلة	UC
عندنا	عندنا	UC
ببساطة	ببساطة	UC
ان	أن	REPLACE_OH
العامل	العامل	UC
الأجنبي	الأجنبي	UC
يأخذ	يأخذ	UC
راتب	راتبا	REPLACE_XC
زهيد	زهيدا	REPLACE_XC
جدا	جدا	UC
ويعمل	ويعمل	UC
ما	ما	UC
يعمله	يعمله	UC
ثلاثة	ثلاثة	UC
سعوديين	سعوديين	UC
ولا	ولا	UC
اعمم	أعمم	REPLACE_OH
.	.	UC
اول	أول	REPLACE_OH
مايهمنا	ما يهمنا	SPLIT
نحن	نحن	UC
السعوديين	السعوديون	REPLACE_XC
وجود	وجود	UC
المكتب	المكتب	UC
	،	INSERT_PM
والراتب	والراتب	UC
	،	INSERT_PM
والبدلات	والبدلات	UC
مع	مع	UC
قلة	قلة	UC
المردود	المردود	UC
او	أو	REPLACE_OH
انعدامه	انعدامه	UC
.	.	UC
.		DELETE_PM
نحن	نحن	UC
نريد	نريد	UC
ان	أن	REPLACE_OH
نأخذ	نأخذ	UC
ولا	ولا	UC
نعطي	نعطي	UC
.	.	UC
.	.	UC
كفانا	كفانا	UC
دفاعية	دفاعية	UC
	،	INSERT_PM
ولنبدأ	ولنبدأ	UC
بتطوير	بتطوير	UC
انفسنا	أنفسنا	REPLACE_OH
	،	INSERT_PM
ولنعمل	ولنعمل	UC
ما	بما	REPLACE_OM
يعمله	يعمله	UC
الاجانب	الأجانب	REPLACE_OH
بأنفسناوهذا	بأنفسنا وهذا	SPLIT
هو	هو	UC
الحل	الحل	UC
.	.	UC

لا	لا	UC
للبعث	للبعث	UC
!	!	UC
!	!	UC
!	!	UC
نعم	نعم	UC
للفرس	للفرس	UC
و إيران	وإيران	MERGE
!	!	UC
!	!	UC
!	.	REPLACE_PC
المنجزات	المنجزات	UC
التي	التي	UC
تحققت	تحققت	UC
للشعب	للشعب	UC
العراقي	العراقي	UC
القضاء	القضاء	UC
على	على	UC
3000000	3000000	UC
شخص	شخص	UC
عبر	عبر	UC
تشريدهم	تشريدهم	UC
	،	INSERT_PM
و لما	ولما	MERGE
لا	لا	UC
قتلهم	قتلهم	UC
و شنقهم	وشنقهم	MERGE
(	(	UC
شماعة	شماعة	UC
البعث	البعث	UC
/	،	REPLACE_PC
شماعة	شماعة	UC
معاداة	معاداة	UC
السامية	السامية	UC
)	)	UC
	؟	INSERT_PM
أليس	أليس	UC
أذناب	أذناب	UC
الاحتلال	الاحتلال	UC
و الصهاينة	والصهاينة	MERGE
سواء	سواء	UC
في	في	UC
هذه	هذه	UC
النقطة	النقطة	UC
؟	؟	UC
خاخاخاالمصالحة	خاخاخا المصالحة	SPLIT
و الوحدة	والوحدة	MERGE
الوطنية	الوطنية	UC
على	على	UC
حساب	حساب	UC
طائفة	طائفة	UC
بأكملها	بأكملها	UC
،	،	UC
لا	لا	UC
أتعجب	أتعجب	UC
،	،	UC
لقد	لقد	UC
عاد	عاد	UC
أبو	أبو	UC
لؤلؤة	لؤلؤة	UC
الغدار	الغدار	UC
من	من	UC
جديد	جديد	UC
،	،	UC
و	و	UC
كما	كما	UC
الصهاينة	الصهاينة	UC
،	،	UC
جاء	جاء	UC
دور	دور	UC
هؤلاء	هؤلاء	UC
ليفسدو	ليفسدوا	REPLACE_OW
في	في	UC
الارض	الأرض	REPLACE_OH
مرتين	مرتين	UC
و يعلون	ويعلوون	REPLACE_X
علوا	علوا	UC
كبيرا	كبيرا	UC
.	.	UC

نحن	نحن	UC
بحاجة	بحاجة	UC
لمعرفة	لمعرفة	UC
من	من	UC
يدفع	يدفع	UC
هذه	هذه	UC
الاموال	الاموال	UC
بأعتقادي	بأعتقادي	UC
من	من	UC
دفع	دفع	UC
ثمن	ثمن	UC
حرب	حرب	UC
الخليج	الخليج	UC
الاولى	الاولى	UC
يدفعها	يدفعها	UC
الان	الان	UC
من	من	UC
نفط	نفط	UC
المسلمين	المسلمين	UC
،	،	UC
في	في	UC
الاول	الاول	UC
كان	كان	UC
في	في	UC
بعبع	بعبع	UC
اسمو	اسمو	UC
صدام	صدام	UC
والعراق	والعراق	UC
هلا	هلا	UC
فيه	فيه	UC
بعبع	بعبع	UC
اسمو	اسمو	UC
نجاد	نجاد	UC
وايران	وايران	UC
وادفعوا	وادفعوا	UC
يا	يا	UC
دول	دول	UC
الخليج	الخليج	UC
ولا	ولا	UC
البعبع	البعبع	UC
بطلع	بطلع	UC
من	من	UC
قفصوا	قفصوا	UC
حسبنا	حسبنا	UC
الله	الله	UC
ونعم	ونعم	UC
الوكيل	الوكيل	UC
على	على	UC
حكامنا	حكامنا	UC

اما	اما	UC
ان	ان	UC
نالاوان	نالاوان	UC
ان	ان	UC
يعلم	يعلم	UC
عباس	عباس	UC
ان	ان	UC
الشعب	الشعب	UC
الفلسطيني	الفلسطيني	UC
هو	هو	UC
شعب	شعب	UC
مثقف	مثقف	UC
لا	لا	UC
يمكن	يمكن	UC
المرور	المرور	UC
عليه	عليه	UC
مرور	مرور	UC
الكرام	الكرام	UC
؟	؟	UC
اما	اما	UC
زال	زال	UC
القائد	القائد	UC
بلا	بلا	UC
سلطة	سلطة	UC
وسلاح	وسلاح	UC
يظن	يظن	UC
