SOURCE	TARGET
للإنسان	للإنسان
,	,
فتطبيقات	فتطبيقات
مثل	مثل
الواتس آب	الواتساب
تسهل	تسهل
تواصل	تواصل
الفرد	الفرد
مع	مع
آهله	أهله
,	,
كما	كما
أنها	أنها
تسهل	تسهل
للمؤسسات	للمؤسسات
نشر	نشر
ما	ما
يوفرونه	يوفرونه
للمجتمع	للمجتمع
.	.
إذا	إذا
كانت	كانت
هناك	هناك
مشكلة	مشكلة
في	في
المجتمع	المجتمع
مثل	مثل
تعاطي	تعاطي
المخدرات	المخدرات
فأنه	فإنه
من	من
السهل	السهل
أن	أن
تزيد	تزيد
الوعي	الوعي
بين	بين
الناس	الناس
من	من
خلال	خلال
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
.	.
أيضا	أيضا
يسهل	يسهل
على	على
رجال	رجل
الأعمال	الأعمال
التواصل	التواصل
مع	مع
أعضاء	أعضاء
المجلس	المجلس
	,
حيث	حيث
إذا	إذا
كان	كان
هناك	هناك
اجتماع	اجتماع
و هو	وهو
خارج	خارج
البلاد	البلاد
يمكنه	يمكنه
أن	أن
يستخدم	يستخدم
تطبيق	تطبيقا
مثل	مثل
(	(
سكايب	سكايب
)	)
فسيكون	فسيكون
كأنه	كأنه
في	في
الغرفة	الغرفة
.	.
بالنسبة	بالنسبة
إلى	إلى
تأثيرها	تأثيرها
السلبي	السلبي
فأصبح	فأصبح
سهل	سهلا
للمجرمون	للمجرمين
أن	أن
يسرقوا	يسرقوا
المعلوملت	المعلومات
الخاصة	الخاصة
للفرد	للفرد
و يسيطر	ويسيطروا
على	على
مؤسسات	مؤسسات
كبيرة	كبيرة
.	.
كما	كما
أن	أن
هناك	هناك
الكثير	الكثير
من	ممن
يسرق	يسرق
هوية	هوية
الإنسان	الإنسان
و يعمل	ويعمل
نفسه	نفسه
كأنه	كأنه
شخصا	شخص
آخر	آخر
.	.
في	في
النهاية	النهاية
التواصل	التواصل
الاجتماعي	الاجتماعي
مهم	مهم
	,
و من الأهم	والأهم
أن	أن
نكون	نكون
ناضجين	ناضجين
في	في
استعمالها	استعماله
حتى	حتى
نصبح	نصبح
مجتمع	مجتمعا
متتطور	متطورا
و دائما	ودائما
نسعى	نسعى
إلى	إلى
الأعلى	الأعلى
.	.

في	في
هذه	هذه
الأيام	الأيام
يكثر	يكثر
استخدام	استخدام
مواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
من	من
قبل	قبل
اللمراهقين	المراهقين
واللبالغين	والبالغين
,	,
ولكن	ولكن
ماهي	ما هي
مواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
?	?
هي	هي
مواقع	مواقع
ينشئ	ينشئ
فيها	فيها
الفرد	الفرد
له	له
حساب	حسابا
و يستطيع	ويستطيع
أن	أن
يتواصل	يتواصل
من	مع
أشخاص	أشخاص
آخرين	آخرين
و يستطيع	ويستطيع
أن	أن
يحمل	يحمل
فيه	فيه
صور	صورا
أو	أو
فيديوهات	فيديوهات
على	على
حسب	حسب
الموقع	الموقع
نفسه	نفسه
.	.
وهي	وهي
تعتبر	تعتبر
مشكلة	مشكلة
اجتماعية	اجتماعية
حاليا	حاليا
,	,
فهي	فهي
سبب	سبب
أساسي	أساسي
في	في
تضييع	تضييع
الوقت	الوقت
.	.
سوف	سوف
أضع	أضع
مثال	مثالا
عن	عن
نفسي	نفسي
,	,
لنتخيل	لنتخيل
أن	أن
لدي	لدي
امتحان	امتحانا
مهم	مهما
غدا	غدا
و يجب	ويجب
علي	علي
أن	أن
أدرس	أدرس
لهذا	لهذا
الامتحان	الامتحان
ولكن	ولكن
ستجدني	ستجدني
جالسة	جالسة
على	على
هاتفي	هاتفي
المحمول	المحمول
أتصفح	أتصفح
مواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
,	,
أتابع	أتابع
أحدث	أحدث
الأخبار	الأخبار
وأحدث	وأحدث
المطاعم	المطاعم
و الأماكن	والأماكن
الجديدة	الجديدة
,	,
وهذا	وهذا
يتسبب	يتسبب
في	في
تضييع	تضييع
وقتي	وقتي
الثمين	الثمين
الذي	الذي
يجب	يجب
أن	أن
أدرس	أدرس
فيه	فيه
,	.
ولكن	ولكن
فالنهاية	في النهاية
سوف	سوف
أدرس	أدرس
بسرعة	بسرعة
لأن	لأنه
لم	لم
يتم	يتم
لدي	لدي
الوقت	الوقت
الكافي	الكافي
.	
و هي	وهي
مشكلة	مشكلة
لدي	لدي
أحاول	أحاول
التغلب	التغلب
عليها	عليها
,	,
وهي	وهي
ليست	ليست
لدي	لدي
فقط	فقط
بل	بل
لدى	لدى
الكثير	الكثير
من	من
الناس	الناس
.	.
ولكن	ولكن
كل	كل
,	
شيئ	شيء
لديه	لديه
سلبياته	سلبياته
و إجابياته	وإيجابياته
.	.
و من	ومن
إيجابيات	إيجابيات
مواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
هي	هي
التواصل	التواصل
مع	مع
الأصدقاء	الأصدقاء
و أفراد	وأفراد
العائلة	العائلة
البعيدون	البعيدين
.	.
وفي	وفي
التواصل	التواصل
الاجتماعي	الاجتماعي
ستجد	ستجد
الكثير	الكثير
من	من
الناس	الناس
الذين	الذين
يعرضون	يعرضون
تجاربهم	تجاربهم
في	في
شتى	شتى
أمور	أمور
الحياة	الحياة
,	,
ونحن	ونحن
نستطيع	نستطيع
أن	أن
نتعلم	نتعلم
منها	منها
.	.
و طبعا	وطبعا
هذه	هذه
ليست	ليست
كل	كل
الإيجابيات	الإيجابيات
و السلبيات	والسلبيات
ولكن	ولكن
أردت	أردت
أن	أن
أختصر	أختصر
الموضوع	الموضوع
,	,
وشكرا	وشكرا
.	.
مع	مع
تحيات	تحيات
عشبة	عشبة
المهيري	المهيري
.	.

التواصل	التواصل
مهم	مهم
بين	بين
الأمم	الأمم
والشعوب	والشعوب
لكي	لكي
نستكشف	نستكشف
الثقافات	الثقافات
المختلفة	المختلفة
والمميزات	والمميزات
الموجودة	الموجودة
لدى	لدى
كل	كل
مجتمع	مجتمع
.	.
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
لها	لها
تأثير	تأثير
كبير	كبير
على	على
المجتمعات	المجتمعات
وطريقة	وطريقة
تبادلهم	تبادلهم
الأحاديث	الأحاديث
,	
والرسائل	والرسائل
.	.
قد	قد
تكون	تكون
هذه	هذه
التأثيرات	التأثيرات
سلبية	سلبية
أو	أو
إيجابية	إيجابية
,	,
وهذا	وهذا
يعتمد	يعتمد
على	على
الطريقة	الطريقة
التي	التي
يتم	يتم
استخدام	استخدام
وسائل	وسائل
التواصل	التواصل
بها	بها
.	.
كل	كل
شيء	شيء
له	له
إيجابيات	إيجابيات
وسلبيات	وسلبيات
فيه	في
هذه	هذه
الحياة	الحياة
,	,
وتأثيراتها	وتأثيراتها
متعلقة	متعلقة
بطريقة	بطريقة
استخدامنا	استخدامنا
لها	لها
.	.
فأن	فإن
التواصل	التواصل
بين	بين
الناس	الناس
يقوى	يقوي
العلاقات	العلاقات
ويزيد	ويزيد
من	من
معرفتهم	معرفتهم
وهذا	وهذا
من	من
الأمور	الأمور
الإيجابية	الإيجابية
التي	التي
تحققها	تحققها
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
.	.
بالنسبة	بالنسبة
للأفراد	للأفراد
الذين	الذين
يستخدمون	يستخدمون
هذه	هذه
الوسائل	الوسائل
بشكل	بشكل
سلبي	سلبي
,	,
فإنهم	فإنهم
قد	قد
يؤثرون	يؤثرون
على	على
بقية	بقية
أفراد	أفراد
المجتمع	المجتمع
وكل	وكل
من	من
حولهم	حولهم
.	.
قد	قد
يتم	يتم
استخدام	استخدام
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
لأمور	لأمور
غير	غير
أخلاقية	أخلاقية
,	,
كالسرقة	كالسرقة
,	
والابتزاز	والابتزاز
,	
والتهديد	والتهديد
,	
وغير	وغير
ذلك	ذلك
من	من
التصرفات	التصرفات
التي	التي
تؤدي	تؤدي
إلى	إلى
دمار	دمار
المجتمعات	المجتمعات
,	
وانتشار	وانتشار
الرذيلة	الرذيلة
.	.
ومن	ومن
آجل	أجل
تجنب	تجنب
هذه	هذه
المخاطر	المخاطر
,	
يجب	يجب
أتباع	اتباع
القوانين	القوانين
التي	التي
تم	تم
وضعها	وضعها
من	من
قبل	قبل
الدولة	الدولة
,	,
احترام	احترام
خصوصيات	خصوصيات
الآخرين	الآخرين
,	,
والقيام	والقيام
بالمحاضرات	بالمحاضرات
التوعوية	التوعوية
التي	التي
توصل	توصل
للأفراد	للأفراد
الطريقة	الطريقة
الصحيحة	الصحيحة
لاستخدام	لاستخدام
هذه	هذه
الوسائل	الوسائل
.	.
في	في
النهاية	النهاية
,	
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
مهمة	مهمة
جدا	جدا
في	في
أيامنا	أيامنا
هذه	هذه
مع	مع
التطور	التطور
المستمر	المستمر
التي	التي
تزيد	تزيد
من	من
ثقافتنا	ثقافتنا
ومعرفتنا	ومعرفتنا
للعالم	للعالم
.	.
لكن	لكن
لأن	لأن
كل	كل
شخص	شخص
له	له
نظرة	نظرة
مختلفة	مختلفة
لكيفية	لكيفية
استخدام	استخدام
هذه	هذه
الوسائل	الوسائل
.	
,	,
فهذا	فهذا
يؤدي	يؤدي
إلى	إلى
وجود	وجود
السلبيات	السلبيات
.	.

مع	مع
مرور	مرور
الوقت	الوقت
,	,
توقف	توقف
الناس	الناس
عن	عن
النظر	النظر
في	في
أعين	أعين
بعض	بعض
,	
حتى	حتى
وهم	وهم
يواجهون	يواجهون
بعضهم	بعضهم
البعض	البعض
,	,
فأصبحت	فأصبحت
أعينهم	أعينهم
تحدق	تحدق
إلى	إلى
الأسفل	الأسفل
دائما	دائما
,	,
ورقابهم	ورقابهم
ملتوية	ملتوية
دائما	دائما
,	,
وكل	وكل
ذلك	ذلك
بسبب	بسبب
شيء	شيء
واحد	واحد
;	;
الأجهزة	الأجهزة
الحديثة	الحديثة
,	,
حيث	حيث
أن	إن
	البشر
توقفوا	توقفوا
البشر	عن
لقاء	لقاء
بعضهم	بعضهم
بعذر	بعذر
أن	أنه
يمكنهم	يمكنهم
مراسلة	مراسلة
بعض	بعض
,	
أو	أو
الاتصال	الاتصال
الهاتفي	الهاتفي
.	.
تحدث	تحدث
الكثير	الكثير
من	من
الناس	الناس
عن	عن
فوائد	فوائد
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
,	
التي	التي
بلا	بلا
شك	شك
أفادتنا	أفادتنا
كثيرا	كثيرا
وساعدتنا	وساعدتنا
على	على
التواصل	التواصل
مع	مع
الناس	الناس
في	في
جميع	جميع
أنحاء	أنحاء
العالم	العالم
,	,
لكن	لكن
ما	ما
لا	لا
يستوعبه	يستوعبه
الكثير	الكثير
من	من
الناس	الناس
,	
هو	هو
أنهم	أنهم
عندما	عندما
يحظون	يحظون
بحياة	بحياة
اجتماعية	اجتماعية
على	على
الإنترنت	الإنترنت
,	
فهم	فهم
يفقدون	يفقدون
حياتهم	حياتهم
الحقيقية	الحقيقية
,	.
كما	كما
أن	أن
الكثير	الكثير
من	من
الناس	الناس
يراسلون	يراسلون
أكثر	أكثر
من ما	مما
يحادثون	يحادثون
,	,
مما	مما
يؤدي	يؤدي
إلى	إلى
تباعد	تباعد
الناس	الناس
وتفكك	وتفكك
العلاقات	العلاقات
,	
خاصة	خاصة
مع	مع
كبار	كبار
السن	السن
الذين	الذين
لا	لا
يستخدمون	يستخدمون
الوسائل	الوسائل
بشكل	بشكل
كبير	كبير
,	.
لذلك	لذلك
على	على
الشخص	الشخص
أن	أن
يعرف	يعرف
كيف	كيف
يوازن	يوازن
بين	بين
الشيئين	الشيئين
,	,
فعندما	فعندما
يكون	يكون
برفقة	برفقة
شخص	شخص
ما	ما
,	
يفضل	يفضل
أن	أن
لا	لا
يستخدم	يستخدم
هاتفه	هاتفه
والمراسلة	والمراسلة
مع	مع
شخص	شخص
آخر	آخر
,	
فقد	فقد
يعتبر	يعتبر
بعض	بعض
الناس	الناس
ذلك	ذلك
فظا	فظا
,	,
أو	أو
إذا	إذا
كان	كان
الآمر	الأمر
طارئا	طارئا
فليستأذن	فليستأذن
قليلا	قليلا
.	.
في	في
هذا	هذا
العصر	العصر
,	,
المحافظة	المحافظة
على	على
حياة	حياة
اجتماعية	اجتماعية
مهم	مهم
جدا	جدا
,	,
وسيساعد	وسيساعد
الشخص	الشخص
في	في
حياته	حياته
بشكل	بشكل
كبير	كبير
,	,
لذلك	لذلك
يجب	يجب
عليه	عليه
أن	أن
يعرف	يعرف
كيف	كيف
يوازن	يوازن
,	
ويرتب	ويرتب
,	
وينظم	وينظم
وقته	وقته
بشكل	بشكل
جيد	جيد
.	.

تشهد	تشهد
دولة	دولة
الأمارات	الإمارات
العربية	العربية
المتحدة	المتحدة
تطور	تطورا
حضاري	حضاريا
سريع و	سريعا
ملحوظ	ملحوظا
